track_uri,term,index,as_of_date
spotify:track:7F0MuIk5glqtowCUjbn9es,medium_term,6,2023-07-04
spotify:track:2cbllYULJNYhcDK37Uh8hR,medium_term,7,2023-07-04
spotify:track:3OC2C8IpFhbUJTeMe55QYn,medium_term,8,2023-07-04
spotify:track:4BSluGpjdLQihMmKgHXMxp,medium_term,9,2023-07-04
spotify:track:3h7WIL3B6nP3171zl6HWj8,medium_term,10,2023-07-04
spotify:track:4OSVR8gq2l3ceJiXNR7iiM,medium_term,11,2023-07-04
spotify:track:6LGcOydwjfaquaRgJwlPkK,medium_term,12,2023-07-04
spotify:track:1ULdASrNy5rurl1TZfFaMP,medium_term,13,2023-07-04
spotify:track:4LJgBT9yo0beHlaBesCFEv,medium_term,14,2023-07-04
spotify:track:1dfsPqH09vnzUWEOsN98Ex,medium_term,15,2023-07-04
spotify:track:65FftemJ1DbbZ45DUfHJXE,medium_term,16,2023-07-04
spotify:track:18OjYSOz2ryc2vLmAeG2de,medium_term,17,2023-07-04
spotify:track:4hfF0FOFcaiOtwY3NP5hnv,medium_term,18,2023-07-04
spotify:track:6NnCWIWV740gP7DQ8kqdIE,medium_term,19,2023-07-04
spotify:track:2zrhoHlFKxFTRF5aMyxMoQ,medium_term,20,2023-07-04
spotify:track:7eBpUuPnDTfbeP1P4P93CS,medium_term,21,2023-07-04
spotify:track:1IgRQvTqj7BKjNWRzjFEE0,medium_term,22,2023-07-04
spotify:track:3r8RuvgbX9s7ammBn07D3W,medium_term,23,2023-07-04
spotify:track:3cGp1jXxLReLKz7QgVbWZR,medium_term,24,2023-07-04
spotify:track:1o844wI52S3TjXGBwvGcc7,medium_term,25,2023-07-04
spotify:track:56Yxkm62GtEpnPyG7TvwLY,medium_term,26,2023-07-04
spotify:track:0a4MMyCrzT0En247IhqZbD,medium_term,27,2023-07-04
spotify:track:4fsQ0K37TOXa3hEQfjEic1,medium_term,28,2023-07-04
spotify:track:2TZTpkpnDIKUOfU6riqCfE,medium_term,29,2023-07-04
spotify:track:1YA3wSJ2kWd27sxgeEBjA9,medium_term,30,2023-07-04
spotify:track:2gpwaAJnSDTevgZa4uyM0H,medium_term,31,2023-07-04
spotify:track:5cTnKClHyczcUhFT8MKBZe,medium_term,32,2023-07-04
spotify:track:1hYQUY06GbO7YR8QeO7Qdk,medium_term,33,2023-07-04
spotify:track:5ZYkN3JL30YiLogzEy38Sc,medium_term,34,2023-07-04
spotify:track:7ad8cTZkKU4ftlATRGve3M,medium_term,35,2023-07-04
spotify:track:6wXYyw7TBQlJ0qh3RNP8MD,medium_term,36,2023-07-04
spotify:track:37LhFxchiyAJVop5JgRZgY,medium_term,37,2023-07-04
spotify:track:5f2CcxzZoW7hNs1O8NhG6y,medium_term,38,2023-07-04
spotify:track:4g6ZT8vgKNq4iyEbezr3yI,medium_term,39,2023-07-04
spotify:track:5HiSc2ZCGn8L3cH3qSwzBT,medium_term,40,2023-07-04
spotify:track:08pPhcvPmphUEx3pEBZwGZ,medium_term,41,2023-07-04
spotify:track:4TXo3KpvdwHSdrPJlWDfgn,medium_term,42,2023-07-04
spotify:track:0ARKW62l9uWIDYMZTUmJHF,medium_term,43,2023-07-04
spotify:track:24nK8tW7Pt3Inh2utttuoG,medium_term,44,2023-07-04
spotify:track:1ex8euBuzVyqjThnYfwY2k,medium_term,45,2023-07-04
spotify:track:5DZdCgnX9xAj59X6X7cQBs,medium_term,46,2023-07-04
spotify:track:1d8Arh7PushRWWJRs41rSa,medium_term,47,2023-07-04
spotify:track:5eFGkCXi83auDi0bcDBEKD,medium_term,48,2023-07-04
spotify:track:0Q5VnK2DYzRyfqQRJuUtvi,medium_term,49,2023-07-04
spotify:track:3dbLT62Cvs46Ju7a8gpr36,medium_term,50,2023-07-04
spotify:track:1ULdASrNy5rurl1TZfFaMP,short_term,1,2023-07-04
spotify:track:56Yxkm62GtEpnPyG7TvwLY,short_term,2,2023-07-04
spotify:track:2TZTpkpnDIKUOfU6riqCfE,short_term,3,2023-07-04
spotify:track:3r8RuvgbX9s7ammBn07D3W,short_term,4,2023-07-04
spotify:track:2nfluhFVrO5OBXPzRWlwlz,short_term,5,2023-07-04
spotify:track:3cGp1jXxLReLKz7QgVbWZR,short_term,6,2023-07-04
spotify:track:4BSluGpjdLQihMmKgHXMxp,short_term,7,2023-07-04
spotify:track:58ItBuVuKc03DvqSeZFnH1,short_term,8,2023-07-04
spotify:track:396FqjKmViUZ92Wmm4rx3i,short_term,9,2023-07-04
spotify:track:0mlxHb4jbPr1PUBUv0WHRS,short_term,10,2023-07-04
spotify:track:46wDG6evLn2iPoQ0F8CUWk,short_term,11,2023-07-04
spotify:track:7eBpUuPnDTfbeP1P4P93CS,short_term,12,2023-07-04
spotify:track:28Jwll1H52Hr4JzQ6vMoul,short_term,13,2023-07-04
spotify:track:4sRQg2aoec0VIvQ7GZPGMy,short_term,14,2023-07-04
spotify:track:6nICBdDevG4NZysIqDFPEa,short_term,15,2023-07-04
spotify:track:7mpdNiaQvygj2rHoxkzMfa,short_term,16,2023-07-04
spotify:track:5yGTiC0ypN09P4Nl6tE3FY,short_term,17,2023-07-04
spotify:track:2ujA6F1cpk3m8lsPE5aKua,short_term,18,2023-07-04
spotify:track:3h7WIL3B6nP3171zl6HWj8,short_term,19,2023-07-04
spotify:track:3q5qpprtugUIEPExuI7tRD,short_term,20,2023-07-04
spotify:track:5ICowHre7VraSKaRw3do8N,short_term,21,2023-07-04
spotify:track:6NnCWIWV740gP7DQ8kqdIE,short_term,22,2023-07-04
spotify:track:6stcJnJHPO8RrYx5LLz5OP,short_term,23,2023-07-04
spotify:track:73pehvxZUb87PhgyJJpTlw,short_term,24,2023-07-04
spotify:track:7CZRguMolNqIobnXxpV735,short_term,25,2023-07-04
spotify:track:0nwTMzpatarzvLvtwwzdCt,short_term,26,2023-07-04
spotify:track:0rTXn4ovXalJGkJMx5hsnX,short_term,27,2023-07-04
spotify:track:2gpwaAJnSDTevgZa4uyM0H,short_term,28,2023-07-04
spotify:track:2th6UWbfVz3hsSDzQAKqy2,short_term,29,2023-07-04
spotify:track:2wVDWtLKXunswWecARNILj,short_term,30,2023-07-04
spotify:track:3QdjLOemIcMZovVOnvJP7P,short_term,31,2023-07-04
spotify:track:69WpV0U7OMNFGyq8I63dcC,short_term,32,2023-07-04
spotify:track:6TBJkXHPhu3EsMk1bshwuI,short_term,33,2023-07-04
spotify:track:6ZQmJVUuXk1Q27d8vkmgm8,short_term,34,2023-07-04
spotify:track:6u0pZe0Uv7GBR0iKptfWRf,short_term,35,2023-07-04
spotify:track:7qq0EOPW4RRlqdvMBmdd73,short_term,36,2023-07-04
spotify:track:3dbLT62Cvs46Ju7a8gpr36,short_term,37,2023-07-04
spotify:track:0UzymivvUH5s8z4PeWZJaK,short_term,38,2023-07-04
spotify:track:2xtP8RNbo2BEMzLX7tK7aq,short_term,39,2023-07-04
spotify:track:1IgRQvTqj7BKjNWRzjFEE0,short_term,40,2023-07-04
spotify:track:2DmRXiyn03tOqKgEJXlaiJ,short_term,41,2023-07-04
spotify:track:2oBMZYteeO8DyXV9gDx6Za,short_term,42,2023-07-04
spotify:track:5GKwq4sO5ZHKuWaDmdwMQc,short_term,43,2023-07-04
spotify:track:5vCuawHQ8Poch1odz9JDpB,short_term,44,2023-07-04
spotify:track:1Wcr8zrKqbUX0zwN8Dbr16,short_term,45,2023-07-04
spotify:track:6NEoeBLQbOMw92qMeLfI40,short_term,46,2023-07-04
spotify:track:7nBjhYbLttb9LHZHqNuld5,short_term,47,2023-07-04
spotify:track:0IGUXY4JbK18bu9oD4mPIm,short_term,48,2023-07-04
spotify:track:0XuepwFJUcKN8T5zTqoP0F,short_term,49,2023-07-04
spotify:track:0dcnrLo8s1rhjm8euGjI4n,short_term,50,2023-07-04
spotify:track:24nK8tW7Pt3Inh2utttuoG,long_term,1,2023-07-01
spotify:track:1XnpzbOGptRwfJhZgLbmSr,long_term,2,2023-07-01
spotify:track:6u0pZe0Uv7GBR0iKptfWRf,long_term,3,2023-07-01
spotify:track:4SFknyjLcyTLJFPKD2m96o,long_term,4,2023-07-01
spotify:track:7qq0EOPW4RRlqdvMBmdd73,long_term,5,2023-07-01
spotify:track:5HiSc2ZCGn8L3cH3qSwzBT,long_term,6,2023-07-01
spotify:track:1exnDFdC34GyBcaLt9ZJfX,long_term,7,2023-07-01
spotify:track:0ZeGfEAL5Rl4pd5LZBGuEK,long_term,8,2023-07-01
spotify:track:6hvczQ05jc1yGlp9zhb95V,long_term,9,2023-07-01
spotify:track:5QGooKayQPVZMUDc8Qt3Dm,long_term,10,2023-07-01
spotify:track:5GKwq4sO5ZHKuWaDmdwMQc,long_term,11,2023-07-01
spotify:track:0yB4jrSwN0bFtFRDR5vyMj,long_term,12,2023-07-01
spotify:track:1t2qYCAjUAoGfeFeoBlK51,long_term,13,2023-07-01
spotify:track:2zrhoHlFKxFTRF5aMyxMoQ,long_term,14,2023-07-01
spotify:track:1VjIS4qoyD6JS2rNZQgE00,long_term,15,2023-07-01
spotify:track:4as4XEOR03oGm1STUKl6pa,long_term,16,2023-07-01
spotify:track:26EM9sZnQkLLQxixGd88KE,long_term,17,2023-07-01
spotify:track:37ZtpRBkHcaq6hHy0X98zn,long_term,18,2023-07-01
spotify:track:16BS342F89MDqouSxgLaUK,long_term,19,2023-07-01
spotify:track:5Z4aqpT39KpY8gbHoJWdou,long_term,20,2023-07-01
spotify:track:64iDjAuWDogVhuoWhKklF9,long_term,21,2023-07-01
spotify:track:1TUkEXQrskATO9SoB4QMUN,long_term,22,2023-07-01
spotify:track:1OBb2wZMXKNmtdyyejLIyL,long_term,23,2023-07-01
spotify:track:3dbLT62Cvs46Ju7a8gpr36,long_term,24,2023-07-01
spotify:track:4BSluGpjdLQihMmKgHXMxp,long_term,25,2023-07-01
spotify:track:6mavVLsxaa4YcPje9qZKcf,long_term,26,2023-07-01
spotify:track:2hJS7BdEaH9Jo8MeJujsHT,long_term,27,2023-07-01
spotify:track:7CZRguMolNqIobnXxpV735,long_term,28,2023-07-01
spotify:track:0U9jNoTJeTxXToakhsb7pV,long_term,29,2023-07-01
spotify:track:2ezKXygNO30pXyDQXkm6oD,long_term,30,2023-07-01
spotify:track:5xrtzzzikpG3BLbo4q1Yul,long_term,31,2023-07-01
spotify:track:0lYtIvI7bO51PZSeK22Mbz,long_term,32,2023-07-01
spotify:track:405SQUJdQut02dxtuQ0CZ3,long_term,33,2023-07-01
spotify:track:6rcn967QN5JtkPOBDwYIuT,long_term,34,2023-07-01
spotify:track:6ZQmJVUuXk1Q27d8vkmgm8,long_term,35,2023-07-01
spotify:track:2iW0q5jJJT5HKlIs25AAgv,long_term,36,2023-07-01
spotify:track:2ujA6F1cpk3m8lsPE5aKua,long_term,37,2023-07-01
spotify:track:3JBnDOUd18QKjDqSYuOfpm,long_term,38,2023-07-01
spotify:track:13MF2TYuyfITClL1R2ei6e,long_term,39,2023-07-01
spotify:track:5vCuawHQ8Poch1odz9JDpB,long_term,40,2023-07-01
spotify:track:37LhFxchiyAJVop5JgRZgY,long_term,41,2023-07-01
spotify:track:3QdjLOemIcMZovVOnvJP7P,long_term,42,2023-07-01
spotify:track:2wVDWtLKXunswWecARNILj,long_term,43,2023-07-01
spotify:track:46wDG6evLn2iPoQ0F8CUWk,long_term,44,2023-07-01
spotify:track:3eHkFA3StDR9BU7EVrUFLs,long_term,45,2023-07-01
spotify:track:5elW2CKSoqjYoJ32AGDxf1,long_term,46,2023-07-01
spotify:track:0UzymivvUH5s8z4PeWZJaK,long_term,47,2023-07-01
spotify:track:7bwSMCwF2C4cK2W97H6oCA,long_term,48,2023-07-01
spotify:track:52FCAZn0YEkZfF0BtiAUMW,long_term,49,2023-07-01
spotify:track:56Yxkm62GtEpnPyG7TvwLY,long_term,50,2023-07-01
spotify:track:0mlxHb4jbPr1PUBUv0WHRS,medium_term,1,2023-07-01
spotify:track:6stcJnJHPO8RrYx5LLz5OP,medium_term,2,2023-07-01
spotify:track:7ixVW7RobslvMrvlzHYLha,medium_term,3,2023-07-01
spotify:track:2cbllYULJNYhcDK37Uh8hR,medium_term,4,2023-07-01
spotify:track:3OC2C8IpFhbUJTeMe55QYn,medium_term,5,2023-07-01
spotify:track:46wDG6evLn2iPoQ0F8CUWk,medium_term,6,2023-07-01
spotify:track:396FqjKmViUZ92Wmm4rx3i,medium_term,7,2023-07-01
spotify:track:7F0MuIk5glqtowCUjbn9es,medium_term,8,2023-07-01
spotify:track:6LGcOydwjfaquaRgJwlPkK,medium_term,9,2023-07-01
spotify:track:4OSVR8gq2l3ceJiXNR7iiM,medium_term,10,2023-07-01
spotify:track:3h7WIL3B6nP3171zl6HWj8,medium_term,11,2023-07-01
spotify:track:5cTnKClHyczcUhFT8MKBZe,medium_term,12,2023-07-01
spotify:track:4LJgBT9yo0beHlaBesCFEv,medium_term,13,2023-07-01
spotify:track:1ULdASrNy5rurl1TZfFaMP,medium_term,14,2023-07-01
spotify:track:1dfsPqH09vnzUWEOsN98Ex,medium_term,15,2023-07-01
spotify:track:65FftemJ1DbbZ45DUfHJXE,medium_term,16,2023-07-01
spotify:track:18OjYSOz2ryc2vLmAeG2de,medium_term,17,2023-07-01
spotify:track:4fsQ0K37TOXa3hEQfjEic1,medium_term,18,2023-07-01
spotify:track:2zrhoHlFKxFTRF5aMyxMoQ,medium_term,19,2023-07-01
spotify:track:4g6ZT8vgKNq4iyEbezr3yI,medium_term,20,2023-07-01
spotify:track:4hfF0FOFcaiOtwY3NP5hnv,medium_term,21,2023-07-01
spotify:track:0a4MMyCrzT0En247IhqZbD,medium_term,22,2023-07-01
spotify:track:4BSluGpjdLQihMmKgHXMxp,medium_term,23,2023-07-01
spotify:track:6NnCWIWV740gP7DQ8kqdIE,medium_term,24,2023-07-01
spotify:track:1YA3wSJ2kWd27sxgeEBjA9,medium_term,25,2023-07-01
spotify:track:2gpwaAJnSDTevgZa4uyM0H,medium_term,26,2023-07-01
spotify:track:0ARKW62l9uWIDYMZTUmJHF,medium_term,27,2023-07-01
spotify:track:1hYQUY06GbO7YR8QeO7Qdk,medium_term,28,2023-07-01
spotify:track:5ZYkN3JL30YiLogzEy38Sc,medium_term,29,2023-07-01
spotify:track:7ad8cTZkKU4ftlATRGve3M,medium_term,30,2023-07-01
spotify:track:7eBpUuPnDTfbeP1P4P93CS,medium_term,31,2023-07-01
spotify:track:1IgRQvTqj7BKjNWRzjFEE0,medium_term,32,2023-07-01
spotify:track:6wXYyw7TBQlJ0qh3RNP8MD,medium_term,33,2023-07-01
spotify:track:37LhFxchiyAJVop5JgRZgY,medium_term,34,2023-07-01
spotify:track:1o844wI52S3TjXGBwvGcc7,medium_term,35,2023-07-01
spotify:track:56Yxkm62GtEpnPyG7TvwLY,medium_term,36,2023-07-01
spotify:track:2TZTpkpnDIKUOfU6riqCfE,medium_term,37,2023-07-01
spotify:track:5HiSc2ZCGn8L3cH3qSwzBT,medium_term,38,2023-07-01
spotify:track:5eFGkCXi83auDi0bcDBEKD,medium_term,39,2023-07-01
spotify:track:08pPhcvPmphUEx3pEBZwGZ,medium_term,40,2023-07-01
spotify:track:4TXo3KpvdwHSdrPJlWDfgn,medium_term,41,2023-07-01
spotify:track:24nK8tW7Pt3Inh2utttuoG,medium_term,42,2023-07-01
spotify:track:4Y0EawuG8OtyYNyJulWnDu,medium_term,43,2023-07-01
spotify:track:1ex8euBuzVyqjThnYfwY2k,medium_term,44,2023-07-01
spotify:track:3r8RuvgbX9s7ammBn07D3W,medium_term,45,2023-07-01
spotify:track:3cGp1jXxLReLKz7QgVbWZR,medium_term,46,2023-07-01
spotify:track:5DZdCgnX9xAj59X6X7cQBs,medium_term,47,2023-07-01
spotify:track:5f2CcxzZoW7hNs1O8NhG6y,medium_term,48,2023-07-01
spotify:track:2WTHLEVjfefbGoW7F3dXIg,medium_term,49,2023-07-01
spotify:track:0Q5VnK2DYzRyfqQRJuUtvi,medium_term,50,2023-07-01
spotify:track:1ULdASrNy5rurl1TZfFaMP,short_term,1,2023-07-01
spotify:track:56Yxkm62GtEpnPyG7TvwLY,short_term,2,2023-07-01
spotify:track:2TZTpkpnDIKUOfU6riqCfE,short_term,3,2023-07-01
spotify:track:2nfluhFVrO5OBXPzRWlwlz,short_term,4,2023-07-01
spotify:track:0mlxHb4jbPr1PUBUv0WHRS,short_term,5,2023-07-01
spotify:track:3r8RuvgbX9s7ammBn07D3W,short_term,6,2023-07-01
spotify:track:2xtP8RNbo2BEMzLX7tK7aq,short_term,7,2023-07-01
spotify:track:2ujA6F1cpk3m8lsPE5aKua,short_term,8,2023-07-01
spotify:track:46wDG6evLn2iPoQ0F8CUWk,short_term,9,2023-07-01
spotify:track:7eBpUuPnDTfbeP1P4P93CS,short_term,10,2023-07-01
spotify:track:0Q5VnK2DYzRyfqQRJuUtvi,short_term,11,2023-07-01
spotify:track:28Jwll1H52Hr4JzQ6vMoul,short_term,12,2023-07-01
spotify:track:2gpwaAJnSDTevgZa4uyM0H,short_term,13,2023-07-01
spotify:track:2th6UWbfVz3hsSDzQAKqy2,short_term,14,2023-07-01
spotify:track:2wVDWtLKXunswWecARNILj,short_term,15,2023-07-01
spotify:track:3QdjLOemIcMZovVOnvJP7P,short_term,16,2023-07-01
spotify:track:3cGp1jXxLReLKz7QgVbWZR,short_term,17,2023-07-01
spotify:track:58ItBuVuKc03DvqSeZFnH1,short_term,18,2023-07-01
spotify:track:5elW2CKSoqjYoJ32AGDxf1,short_term,19,2023-07-01
spotify:track:6TBJkXHPhu3EsMk1bshwuI,short_term,20,2023-07-01
spotify:track:6ZQmJVUuXk1Q27d8vkmgm8,short_term,21,2023-07-01
spotify:track:6u0pZe0Uv7GBR0iKptfWRf,short_term,22,2023-07-01
spotify:track:7qq0EOPW4RRlqdvMBmdd73,short_term,23,2023-07-01
spotify:track:7mpdNiaQvygj2rHoxkzMfa,short_term,24,2023-07-01
spotify:track:2oBMZYteeO8DyXV9gDx6Za,short_term,25,2023-07-01
spotify:track:5GKwq4sO5ZHKuWaDmdwMQc,short_term,26,2023-07-01
spotify:track:396FqjKmViUZ92Wmm4rx3i,short_term,27,2023-07-01
spotify:track:0U9jNoTJeTxXToakhsb7pV,short_term,28,2023-07-01
spotify:track:3h7WIL3B6nP3171zl6HWj8,short_term,29,2023-07-01
spotify:track:3q5qpprtugUIEPExuI7tRD,short_term,30,2023-07-01
spotify:track:5ICowHre7VraSKaRw3do8N,short_term,31,2023-07-01
spotify:track:6NnCWIWV740gP7DQ8kqdIE,short_term,32,2023-07-01
spotify:track:6stcJnJHPO8RrYx5LLz5OP,short_term,33,2023-07-01
spotify:track:7CZRguMolNqIobnXxpV735,short_term,34,2023-07-01
spotify:track:7nBjhYbLttb9LHZHqNuld5,short_term,35,2023-07-01
spotify:track:0IGUXY4JbK18bu9oD4mPIm,short_term,36,2023-07-01
spotify:track:0dcnrLo8s1rhjm8euGjI4n,short_term,37,2023-07-01
spotify:track:0iLyNDLTsBkqB8SLAzNGxF,short_term,38,2023-07-01
spotify:track:0nwTMzpatarzvLvtwwzdCt,short_term,39,2023-07-01
spotify:track:0rTXn4ovXalJGkJMx5hsnX,short_term,40,2023-07-01
spotify:track:1exnDFdC34GyBcaLt9ZJfX,short_term,41,2023-07-01
spotify:track:296nXCOv97WJNRWzIBQnoj,short_term,42,2023-07-01
spotify:track:2iW0q5jJJT5HKlIs25AAgv,short_term,43,2023-07-01
spotify:track:2qYdsdgdeMLFzpLcMQWG2W,short_term,44,2023-07-01
spotify:track:3zmrdOtnOogqLllz26WLZ3,short_term,45,2023-07-01
spotify:track:405SQUJdQut02dxtuQ0CZ3,short_term,46,2023-07-01
spotify:track:4BSluGpjdLQihMmKgHXMxp,short_term,47,2023-07-01
spotify:track:5QGooKayQPVZMUDc8Qt3Dm,short_term,48,2023-07-01
spotify:track:5ksNgN3RWCBbq2sUB1KoNv,short_term,49,2023-07-01
spotify:track:69CrOS7vEHIrhC2ILyEi0s,short_term,50,2023-07-01
spotify:track:24nK8tW7Pt3Inh2utttuoG,long_term,1,2023-06-28
spotify:track:1XnpzbOGptRwfJhZgLbmSr,long_term,2,2023-06-28
spotify:track:6u0pZe0Uv7GBR0iKptfWRf,long_term,3,2023-06-28
spotify:track:4SFknyjLcyTLJFPKD2m96o,long_term,4,2023-06-28
spotify:track:7qq0EOPW4RRlqdvMBmdd73,long_term,5,2023-06-28
spotify:track:5HiSc2ZCGn8L3cH3qSwzBT,long_term,6,2023-06-28
spotify:track:0ZeGfEAL5Rl4pd5LZBGuEK,long_term,7,2023-06-28
spotify:track:6hvczQ05jc1yGlp9zhb95V,long_term,8,2023-06-28
spotify:track:1exnDFdC34GyBcaLt9ZJfX,long_term,9,2023-06-28
spotify:track:5QGooKayQPVZMUDc8Qt3Dm,long_term,10,2023-06-28
spotify:track:5GKwq4sO5ZHKuWaDmdwMQc,long_term,11,2023-06-28
spotify:track:0yB4jrSwN0bFtFRDR5vyMj,long_term,12,2023-06-28
spotify:track:1t2qYCAjUAoGfeFeoBlK51,long_term,13,2023-06-28
spotify:track:2zrhoHlFKxFTRF5aMyxMoQ,long_term,14,2023-06-28
spotify:track:1VjIS4qoyD6JS2rNZQgE00,long_term,15,2023-06-28
spotify:track:4as4XEOR03oGm1STUKl6pa,long_term,16,2023-06-28
spotify:track:26EM9sZnQkLLQxixGd88KE,long_term,17,2023-06-28
spotify:track:37ZtpRBkHcaq6hHy0X98zn,long_term,18,2023-06-28
spotify:track:16BS342F89MDqouSxgLaUK,long_term,19,2023-06-28
spotify:track:5Z4aqpT39KpY8gbHoJWdou,long_term,20,2023-06-28
spotify:track:64iDjAuWDogVhuoWhKklF9,long_term,21,2023-06-28
spotify:track:1TUkEXQrskATO9SoB4QMUN,long_term,22,2023-06-28
spotify:track:1OBb2wZMXKNmtdyyejLIyL,long_term,23,2023-06-28
spotify:track:3dbLT62Cvs46Ju7a8gpr36,long_term,24,2023-06-28
spotify:track:6mavVLsxaa4YcPje9qZKcf,long_term,25,2023-06-28
spotify:track:2hJS7BdEaH9Jo8MeJujsHT,long_term,26,2023-06-28
spotify:track:0U9jNoTJeTxXToakhsb7pV,long_term,27,2023-06-28
spotify:track:2ezKXygNO30pXyDQXkm6oD,long_term,28,2023-06-28
spotify:track:5xrtzzzikpG3BLbo4q1Yul,long_term,29,2023-06-28
spotify:track:0lYtIvI7bO51PZSeK22Mbz,long_term,30,2023-06-28
spotify:track:405SQUJdQut02dxtuQ0CZ3,long_term,31,2023-06-28
spotify:track:6rcn967QN5JtkPOBDwYIuT,long_term,32,2023-06-28
spotify:track:6ZQmJVUuXk1Q27d8vkmgm8,long_term,33,2023-06-28
spotify:track:4BSluGpjdLQihMmKgHXMxp,long_term,34,2023-06-28
spotify:track:2iW0q5jJJT5HKlIs25AAgv,long_term,35,2023-06-28
spotify:track:7CZRguMolNqIobnXxpV735,long_term,36,2023-06-28
spotify:track:2ujA6F1cpk3m8lsPE5aKua,long_term,37,2023-06-28
spotify:track:3JBnDOUd18QKjDqSYuOfpm,long_term,38,2023-06-28
spotify:track:13MF2TYuyfITClL1R2ei6e,long_term,39,2023-06-28
spotify:track:5vCuawHQ8Poch1odz9JDpB,long_term,40,2023-06-28
spotify:track:37LhFxchiyAJVop5JgRZgY,long_term,41,2023-06-28
spotify:track:3QdjLOemIcMZovVOnvJP7P,long_term,42,2023-06-28
spotify:track:2wVDWtLKXunswWecARNILj,long_term,43,2023-06-28
spotify:track:3eHkFA3StDR9BU7EVrUFLs,long_term,44,2023-06-28
spotify:track:5elW2CKSoqjYoJ32AGDxf1,long_term,45,2023-06-28
spotify:track:7bwSMCwF2C4cK2W97H6oCA,long_term,46,2023-06-28
spotify:track:52FCAZn0YEkZfF0BtiAUMW,long_term,47,2023-06-28
spotify:track:46wDG6evLn2iPoQ0F8CUWk,long_term,48,2023-06-28
spotify:track:6NEoeBLQbOMw92qMeLfI40,long_term,49,2023-06-28
spotify:track:4BZXVFYCb76Q0Klojq4piV,long_term,50,2023-06-28
spotify:track:0mlxHb4jbPr1PUBUv0WHRS,medium_term,1,2023-06-28
spotify:track:7ixVW7RobslvMrvlzHYLha,medium_term,2,2023-06-28
spotify:track:6stcJnJHPO8RrYx5LLz5OP,medium_term,3,2023-06-28
spotify:track:6LGcOydwjfaquaRgJwlPkK,medium_term,4,2023-06-28
spotify:track:2cbllYULJNYhcDK37Uh8hR,medium_term,5,2023-06-28
spotify:track:7F0MuIk5glqtowCUjbn9es,medium_term,6,2023-06-28
spotify:track:3OC2C8IpFhbUJTeMe55QYn,medium_term,7,2023-06-28
spotify:track:46wDG6evLn2iPoQ0F8CUWk,medium_term,8,2023-06-28
spotify:track:396FqjKmViUZ92Wmm4rx3i,medium_term,9,2023-06-28
spotify:track:4OSVR8gq2l3ceJiXNR7iiM,medium_term,10,2023-06-28
spotify:track:4LJgBT9yo0beHlaBesCFEv,medium_term,11,2023-06-28
spotify:track:3h7WIL3B6nP3171zl6HWj8,medium_term,12,2023-06-28
spotify:track:5cTnKClHyczcUhFT8MKBZe,medium_term,13,2023-06-28
spotify:track:1hYQUY06GbO7YR8QeO7Qdk,medium_term,14,2023-06-28
spotify:track:1dfsPqH09vnzUWEOsN98Ex,medium_term,15,2023-06-28
spotify:track:65FftemJ1DbbZ45DUfHJXE,medium_term,16,2023-06-28
spotify:track:18OjYSOz2ryc2vLmAeG2de,medium_term,17,2023-06-28
spotify:track:4fsQ0K37TOXa3hEQfjEic1,medium_term,18,2023-06-28
spotify:track:0ARKW62l9uWIDYMZTUmJHF,medium_term,19,2023-06-28
spotify:track:5ZYkN3JL30YiLogzEy38Sc,medium_term,20,2023-06-28
spotify:track:1ULdASrNy5rurl1TZfFaMP,medium_term,21,2023-06-28
spotify:track:2zrhoHlFKxFTRF5aMyxMoQ,medium_term,22,2023-06-28
spotify:track:4g6ZT8vgKNq4iyEbezr3yI,medium_term,23,2023-06-28
spotify:track:0a4MMyCrzT0En247IhqZbD,medium_term,24,2023-06-28
spotify:track:6NnCWIWV740gP7DQ8kqdIE,medium_term,25,2023-06-28
spotify:track:1YA3wSJ2kWd27sxgeEBjA9,medium_term,26,2023-06-28
spotify:track:2gpwaAJnSDTevgZa4uyM0H,medium_term,27,2023-06-28
spotify:track:4TXo3KpvdwHSdrPJlWDfgn,medium_term,28,2023-06-28
spotify:track:4Y0EawuG8OtyYNyJulWnDu,medium_term,29,2023-06-28
spotify:track:7ad8cTZkKU4ftlATRGve3M,medium_term,30,2023-06-28
spotify:track:1ex8euBuzVyqjThnYfwY2k,medium_term,31,2023-06-28
spotify:track:6wXYyw7TBQlJ0qh3RNP8MD,medium_term,32,2023-06-28
spotify:track:37LhFxchiyAJVop5JgRZgY,medium_term,33,2023-06-28
spotify:track:1o844wI52S3TjXGBwvGcc7,medium_term,34,2023-06-28
spotify:track:4hfF0FOFcaiOtwY3NP5hnv,medium_term,35,2023-06-28
spotify:track:2WTHLEVjfefbGoW7F3dXIg,medium_term,36,2023-06-28
spotify:track:4BSluGpjdLQihMmKgHXMxp,medium_term,37,2023-06-28
spotify:track:5HiSc2ZCGn8L3cH3qSwzBT,medium_term,38,2023-06-28
spotify:track:5eFGkCXi83auDi0bcDBEKD,medium_term,39,2023-06-28
spotify:track:08pPhcvPmphUEx3pEBZwGZ,medium_term,40,2023-06-28
spotify:track:24nK8tW7Pt3Inh2utttuoG,medium_term,41,2023-06-28
spotify:track:7eBpUuPnDTfbeP1P4P93CS,medium_term,42,2023-06-28
spotify:track:1IgRQvTqj7BKjNWRzjFEE0,medium_term,43,2023-06-28
spotify:track:5DZdCgnX9xAj59X6X7cQBs,medium_term,44,2023-06-28
spotify:track:5f2CcxzZoW7hNs1O8NhG6y,medium_term,45,2023-06-28
