name,uri,popularity,followers,image_url
Clean Bandit,spotify:artist:6MDME20pz9RveH9rEXvrOM,72.0,5353571.0,https://i.scdn.co/image/ab6761610000e5eb7a487027eb0c10af725d5410
Felix Mendelssohn,spotify:artist:6MF58APd3YV72Ln2eVg710,62.0,513311.0,https://i.scdn.co/image/32bf53aa73dbb81c615a91324efea0bcfff4b440
Frou Frou,spotify:artist:6MUyqmIQ35inLjch0YzIEG,55.0,178125.0,https://i.scdn.co/image/ab6761610000e5eb36e26b5e16a105ddc4e238f6
SUNMI,spotify:artist:6MoXcK2GyGg7FIyxPU5yW6,57.0,2641809.0,https://i.scdn.co/image/ab6761610000e5ebc1e2ce68a6bdcc8e03e882e7
UGA Noteworthy,spotify:artist:6MyHz1OaVtj1w2y6JTu2u5,11.0,1370.0,https://i.scdn.co/image/ab6761610000e5ebc410278aaec9e06eef2f8cbf
Anna Tomowa-Sintow,spotify:artist:6NSIW1uEq8JZmxEkHMF17c,32.0,1115.0,https://i.scdn.co/image/3a82b1bfa9beaa82deb0b380a94cb6dc197ee073
Sir Neville Marriner,spotify:artist:6NUhQz7eAEsZvjEHTKHux9,66.0,29418.0,https://i.scdn.co/image/addf4464734979a85ef71a61c421f23a6bc143ae
Carmen Twillie,spotify:artist:6O3ZB5Cz5CNT3wQWouKcNJ,46.0,9057.0,https://i.scdn.co/image/f372f0bc303e9ebbcc49227f256428d52961ab9f
AKMU,spotify:artist:6OwKE9Ez6ALxpTaKcT5ayv,64.0,1552040.0,https://i.scdn.co/image/ab6761610000e5ebe0341dd1e6471899c4eb53c6
Shelby Earl,spotify:artist:6PIo5nhCQJbR0NfxPdGnGC,12.0,1143.0,https://i.scdn.co/image/ab6761610000e5ebbbfbb660113442efe5e18ac6
NINTYSIX,spotify:artist:6PR5lyCpN2aFKgHUvY9B3O,30.0,4116.0,
Cécile McLorin Salvant,spotify:artist:6PkSULcbxFKkxdgrmPGAvn,45.0,108162.0,https://i.scdn.co/image/ab6761610000e5eb714fcc98a53a73bdcc537200
Silk Sonic,spotify:artist:6PvvGcCY2XtUcSRld1Wilr,70.0,850703.0,https://i.scdn.co/image/ab6772690000c46ca3ebb27ba9a55044f32af6e1
Amy Winehouse,spotify:artist:6Q192DXotxtaysaqNPy5yR,74.0,8533559.0,https://i.scdn.co/image/ab6761610000e5eb2ceb023b10da17590878e88c
Jeremy Irons,spotify:artist:6QRb3jE2lCfMU1iUuVQMaV,40.0,4018.0,https://i.scdn.co/image/f18d69d006ccd5bce40592da9c8b244ed5814070
Michael Maguire,spotify:artist:6QjRwce37TfXfjx81KqQ7N,31.0,612.0,https://i.scdn.co/image/ab67616d0000b273f78cfced363cf0e870f0e9ce
Steve Miller Band,spotify:artist:6QtGlUje9TIkLrgPZrESuk,65.0,2925344.0,https://i.scdn.co/image/ab6761610000e5eb624ddceb90bdf808ed4e2e35
Joseph Joachim,spotify:artist:6QuJ4aZSRMebqwDXiJ3SuA,21.0,2005.0,https://i.scdn.co/image/a3a6a9144487c4a31235748c406e91ba222d2be6
CLC,spotify:artist:6QyO41KctzGc70mVaVnXQO,48.0,1282107.0,https://i.scdn.co/image/ab6761610000e5eb123f438003920eced08e348d
IVE,spotify:artist:6RHTUrRF63xao58xh9FXYJ,74.0,3439782.0,https://i.scdn.co/image/ab6761610000e5eb0e46f140189de1eba9ab6230
I.O.I,spotify:artist:6RKnXXyprPjhBdCvL802Ku,46.0,1327933.0,https://i.scdn.co/image/ab6761610000e5eb8884036ea777e2afb47ac7a2
Demi Lovato,spotify:artist:6S2OmqARrzebs0tKUEyXyp,76.0,26288021.0,https://i.scdn.co/image/ab6761610000e5ebcf674ecb51186e6408cd18c0
Harry Groener,spotify:artist:6S61JShQr2Td7pyjOKFEpQ,17.0,71.0,https://i.scdn.co/image/ab67616d0000b273874052c495c06ee19861e219
TAEYONG,spotify:artist:6SKusTjOAPsTZ6kareKQdm,57.0,1228869.0,https://i.scdn.co/image/ab6761610000e5ebc9ebaed4aff83909fedc1dd6
EVNNE,spotify:artist:6SYJFHPxXkr4SZJR8aLEml,45.0,86050.0,https://i.scdn.co/image/ab6761610000e5eb9a361eb2adfa465d953415b1
Machine Gun Kelly,spotify:artist:6TIYQ3jFPwQSRmorSezPxX,75.0,5165584.0,https://i.scdn.co/image/ab6761610000e5ebeabbcceb4f3622a80728d437
Ally Brooke,spotify:artist:6TXM1kV4L8DsDAkAfbOPYk,46.0,466974.0,https://i.scdn.co/image/ab6761610000e5eb718ddcdbdde85659512e7364
JISOO,spotify:artist:6UZ0ba50XreR4TM8u322gs,66.0,2463237.0,https://i.scdn.co/image/ab6761610000e5ebcb6017286dd64ca6b77c879f
BIBI,spotify:artist:6UbmqUEgjLA6jAcXwbM1Z9,65.0,1206870.0,https://i.scdn.co/image/ab6761610000e5eb846662aa85d520b2442d3cd5
Johnny Marks,spotify:artist:6UdAtUl2rb8AxzQ6uQRhzC,43.0,2663.0,https://i.scdn.co/image/ab67616d0000b273651e84af662d5cc6d9e3578d
Gloria Gaynor,spotify:artist:6V6WCgi7waF55bJmylC4H5,63.0,993069.0,https://i.scdn.co/image/ab6761610000e5ebb75ca1c0223fc450dfe3c1ec
Harlem Yu,spotify:artist:6VbRanWSU3pdDhJnhSfGmY,46.0,184240.0,https://i.scdn.co/image/ab6761610000e5eb69fe9645ff5eafe34e38f4f3
Charlie Puth,spotify:artist:6VuMaDnrHyPL1p4EHjYLi7,79.0,21991888.0,https://i.scdn.co/image/ab6761610000e5ebf83823555da55fd07555fbd0
Sheppard,spotify:artist:6VxCmtR7S3yz4vnzsJqhSV,59.0,294265.0,https://i.scdn.co/image/ab6761610000e5eb4213569798d691ccce6dfec9
DARA,spotify:artist:6WRl7KUrzOq7GpY97KrYxi,34.0,34788.0,https://i.scdn.co/image/ab6761610000e5eb463b39bbf9ac7ad2ee3b7795
KEY,spotify:artist:6XXKPxRX2WWPPtfodzpc2v,52.0,641308.0,https://i.scdn.co/image/ab6761610000e5eb5a43d7e27511d5cf556ec017
Imogen Heap,spotify:artist:6Xb4ezwoAQC4516kI89nWz,67.0,456979.0,https://i.scdn.co/image/ab6761610000e5eb4622b02ee5bd6a21f50ca323
JEON SOYEON,spotify:artist:6Xg22wJOAcnvPUfk5WvODH,58.0,1363622.0,https://i.scdn.co/image/ab6761610000e5ebec63dc94e68f305bbcad451b
Linkin Park,spotify:artist:6XyY86QOPPrYVGvF9ch6wz,84.0,24816416.0,https://i.scdn.co/image/ab6761610000e5eb811da3b2e7c9e5a9c1a6c4f7
Erin McCarley,spotify:artist:6Y4bCmUNPDKqc7dHkVvgim,36.0,34678.0,https://i.scdn.co/image/ab6761610000e5eb271320bcc15789b23aa83a44
aespa,spotify:artist:6YVMFz59CuY7ngCxTxjpxE,76.0,4418205.0,https://i.scdn.co/image/ab6761610000e5ebbe7e71571cf58f1b9a36f0f7
Dick Dale,spotify:artist:6Ycrt8OjGSSFihsb0446eg,44.0,117579.0,https://i.scdn.co/image/3e1557475bce8d5224586c8f2331f12f3f57c4a4
WARPs UP,spotify:artist:6ZhCKGX2nkK7s8vdUvaocx,26.0,8861.0,https://i.scdn.co/image/ab6761610000e5eb182c574eaa4ca25386730d82
Bing Crosby,spotify:artist:6ZjFtWeHP9XN7FeKSUe80S,82.0,491714.0,https://i.scdn.co/image/ab6761610000e5ebdcb395e47aaf2f8386e2608a
Max Casella,spotify:artist:6ZpL3BxODab84CTGSL7UO8,30.0,633.0,
Gottfried Hornik,spotify:artist:6aFQ4LADfHVe08B5gQuE8X,20.0,40.0,https://i.scdn.co/image/ab67616d0000b2733658c17a5357171441798302
Crush,spotify:artist:6aLdhHUqgdKE86xbtNmY8g,63.0,1175473.0,https://i.scdn.co/image/ab6761610000e5ebf5ef01e430d31a4b0680126f
Carmen Piazzini,spotify:artist:6aQUOvrKLOquCAvIGdIwTx,21.0,6038.0,https://i.scdn.co/image/1dc8f4430bbf39a814e3413892c020122215924f
Colbie Caillat,spotify:artist:6aZyMrc4doVtZyKNilOmwu,67.0,2494248.0,https://i.scdn.co/image/ab6761610000e5eb08635ff0ed30023d2ee764a1
Fujii Kaze,spotify:artist:6bDWAcdtVR3WHz2xtiIPUi,71.0,2896934.0,https://i.scdn.co/image/ab6761610000e5eb7e34f1a6ce455f3e8a7a61d3
Red Velvet - IRENE & SEULGI,spotify:artist:6bwp9ObI8FWvMPCIWVBmhl,48.0,779696.0,https://i.scdn.co/image/ab6761610000e5eb7b13da5a8a3dd6e0d53ff764
R3HAB,spotify:artist:6cEuCEZu7PAE9ZSzLLc2oQ,74.0,2514849.0,https://i.scdn.co/image/ab6761610000e5eb20dfb8f52ef4926a22e552c8
4Minute,spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,48.0,1104229.0,https://i.scdn.co/image/621c729dd90a6e7a63fc8f0957b2b928834ec5a8
Yerin Baek,spotify:artist:6dhfy4ByARPJdPtMyrUYJK,56.0,616769.0,https://i.scdn.co/image/ab6761610000e5eb28f845b9a1c6e8bccb255f0c
Deke Sharon,spotify:artist:6eWNb9yuroBpPcQ4sOkL1e,5.0,80.0,
Brendon Urie,spotify:artist:6eYFryfcEu3QSq59D62wZQ,61.0,104883.0,https://i.scdn.co/image/ab6761610000e5eb5f32a5ef76b9480c601f256f
Waka Flocka Flame,spotify:artist:6f4XkbvYlXMH0QgVRzW0sM,64.0,2685192.0,https://i.scdn.co/image/ab6761610000e5eb3eed54e1eb0fed222434d867
24kGoldn,spotify:artist:6fWVd57NKTalqvmjRd2t8Z,69.0,2149030.0,https://i.scdn.co/image/ab6761610000e5ebdbe6d377ce63a248c0108605
Lexie Liu,spotify:artist:6fs2or0cKLEM2xohWq8SoX,55.0,160135.0,https://i.scdn.co/image/ab6761610000e5eb9ec01c462c51ab9c67572abe
CHEETAH,spotify:artist:6ftZYkensUYXNiMM7nFwhE,29.0,41523.0,https://i.scdn.co/image/ab6761610000e5eb6b4ad360bcb93688b77e8d99
Destiny Rogers,spotify:artist:6gezkje7GoJlQbHBgLXHuu,52.0,163288.0,https://i.scdn.co/image/ab6761610000e5ebb090a384aed61b3dff0c0a9c
Raon,spotify:artist:6grPDYoluzn0yi8qloRKst,45.0,156257.0,https://i.scdn.co/image/ab6761610000e5ebbf52c8bad49f00cee3618346
SUPER JUNIOR,spotify:artist:6gzXCdfYfFe5XKhPKkYqxV,57.0,2372035.0,https://i.scdn.co/image/ab6761610000e5ebe9996e5d7c5b769b2b26ff1a
WJSN,spotify:artist:6hhqsQZhtp9hfaZhSd0VSD,49.0,909187.0,https://i.scdn.co/image/ab6761610000e5ebf8786ccb6031a3266bb15606
Kimbra,spotify:artist:6hk7Yq1DU9QcCCrz9uc0Ti,66.0,408246.0,https://i.scdn.co/image/ab6761610000e5ebd6343e3f93e1bebd2b36bfd4
KAI,spotify:artist:6iVo62B0bdTknRcrktCmak,61.0,1375994.0,https://i.scdn.co/image/ab6761610000e5ebf58d1dda95d21ff6c0c8354f
H 3 F,spotify:artist:6jIK3obS1fJqb3Vu74AYX3,36.0,60915.0,https://i.scdn.co/image/ab6761610000e5eb5f4a1dbe1ac737577724f62c
Katy Perry,spotify:artist:6jJ0s89eD6GaHleKKya26X,83.0,31167793.0,https://i.scdn.co/image/ab6761610000e5ebdc9dcb7e4a97b4552e1224d6
CHANYEOL,spotify:artist:6jV25rzTKQ2zMgrqHha1V5,58.0,1846355.0,https://i.scdn.co/image/ab6761610000e5eb8e63d03f37efe1acd2feddae
HYUNGWOO,spotify:artist:6jXDdAv7ki86GPYKb8TLto,9.0,35.0,https://i.scdn.co/image/ab67616d0000b273d4c12eacfb21d74cd24a97f6
Busker Busker,spotify:artist:6jgrgDBt1SbtNbc25sLaTH,36.0,58007.0,https://i.scdn.co/image/ab6761610000e5eb354f59f3c926ef815f9af7ff
Emily King,spotify:artist:6jlWj6y00bMQt8XoKuCjyZ,46.0,196989.0,https://i.scdn.co/image/ab6761610000e5eb01e793c12d7ae5e68cc3acad
MeloMance,spotify:artist:6k4r73Wq8nhkCDoUsECL1e,51.0,268929.0,https://i.scdn.co/image/ab6761610000e5ebd89424b602251312223edd8f
Johnny Cash,spotify:artist:6kACVPfCOnqzgfEF5ryl0x,72.0,6096736.0,https://i.scdn.co/image/ab6761610000e5eb152cf48cf9541c7061570857
Agatha Lee Monn,spotify:artist:6kHu5ICQRBZdsAHjAjQlmp,54.0,2421.0,
J. Cole,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,86.0,22377296.0,https://i.scdn.co/image/ab6761610000e5ebadd503b411a712e277895c8a
Mykola Dmytrovych Leontovych,spotify:artist:6lBN3Tzt61u8i9AJoAhKzF,66.0,6761.0,https://i.scdn.co/image/ab67616d0000b2738ef2803776be7e8839b89150
Jimbo J,spotify:artist:6ltKIf1bortd0DQbpgKdQu,45.0,31751.0,https://i.scdn.co/image/ab6761610000e5eb673d13d8099cba09a73f699d
Lord Huron,spotify:artist:6ltzsmQQbmdoHHbLZ4ZN25,74.0,1425010.0,https://i.scdn.co/image/ab6761610000e5eb1d4e4e7e3c5d8fa494fc5f10
Frankie Valli & The Four Seasons,spotify:artist:6mcrZQmgzFGRWf7C0SObou,61.0,612004.0,https://i.scdn.co/image/ab6761610000e5ebb327bc619c6db2f9dce5f431
Iron Maiden,spotify:artist:6mdiAmATAx73kdxrNrnlao,71.0,8731739.0,https://i.scdn.co/image/ab6761610000e5eb232a905537f61c00da9d16e0
CHENLE,spotify:artist:6mt12wGFaBAJPjK076GOJz,35.0,85340.0,https://i.scdn.co/image/ab6761610000e5eb7775a50db9341433ab1cf382
Antonín Dvořák,spotify:artist:6n7nd5iceYpXVwcx8VPpxF,61.0,593595.0,https://i.scdn.co/image/f1cd0eea7fb3b75bfad16a10af1dc0dd0763efba
TVXQ!,spotify:artist:6nVMMEywS5Y4tsHPKx1nIo,54.0,831657.0,https://i.scdn.co/image/ab6761610000e5eb2be82149be3774fa0729a543
HOSHI,spotify:artist:6nWKAdMv1BDq1zHfZzkdbR,50.0,400587.0,https://i.scdn.co/image/ab6761610000e5ebe5957f0e648d81871e5b15d4
Leon Fleisher,spotify:artist:6ncNdxBc8zVWMOF7nJ5Pgy,33.0,7670.0,https://i.scdn.co/image/c957a30bcf3b3dcb7b8e3d0dd467837b5cc705ec
GOT7,spotify:artist:6nfDaffa50mKtEOwR8g4df,59.0,6657347.0,https://i.scdn.co/image/ab6761610000e5ebd90aa536055fe9806b3960e6
Alanis Morissette,spotify:artist:6ogn9necmbUdCppmNnGOdi,66.0,2692003.0,https://i.scdn.co/image/ab6772690000c46c44408083dac26a782655baf3
Nirvana,spotify:artist:6olE6TJLqED3rqDCT0FyPh,80.0,18676068.0,https://i.scdn.co/image/84282c28d851a700132356381fcfbadc67ff498b
WONHO,spotify:artist:6pC3vnUgNVITdYMMXefi6D,44.0,832921.0,https://i.scdn.co/image/ab6761610000e5eb06a8091fb81f3e0b182dee6e
Hatsune Miku,spotify:artist:6pNgnvzBa6Bthsv8SrZJYl,62.0,1365903.0,https://i.scdn.co/image/ab6761610000e5ebba025c8f62612b2ca6bfa375
Elisabeth Sombart,spotify:artist:6pp4xqAWH1oHFQX0kJtVvO,16.0,715.0,https://i.scdn.co/image/ab67616d0000b273e521a22d045d61b7c4f5898f
Loving Caliber,spotify:artist:6psCCMHymYfQy6VvYRr6cs,54.0,138677.0,https://i.scdn.co/image/ab6761610000e5eb89ad1bc33aa9abcaf4370c77
Anne-Sophie Mutter,spotify:artist:6pzfUmBsQAKxOhy0NSi8zn,45.0,63180.0,https://i.scdn.co/image/ab6761610000e5eb170aeefcafc916c597b1f9dd
Wolfgang Bünten,spotify:artist:6qZFjcGH1SfhbkrNfnzH7z,6.0,1.0,
KAYTRANADA,spotify:artist:6qgnBH6iDM91ipVXv28OMu,69.0,1351323.0,https://i.scdn.co/image/ab6761610000e5ebf8cb4e620836d2131fa92939
Billie Eilish,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,87.0,90561783.0,https://i.scdn.co/image/ab6761610000e5ebd8b9980db67272cb4d2c3daf
Frank Zappa,spotify:artist:6ra4GIOgCZQZMOaUECftGN,55.0,903617.0,https://i.scdn.co/image/e1c04d8144371d6a6ac39c7f15a1c2a9f67a0c50
Dmitri Shostakovich,spotify:artist:6s1pCNXcbdtQJlsnM1hRIA,58.0,414706.0,https://i.scdn.co/image/28f745db0a77d0e70db1c0be305f51b3478706aa
Carly Rae Jepsen,spotify:artist:6sFIWsNpZYqfjUpaCgueju,71.0,5052691.0,https://i.scdn.co/image/ab6761610000e5eb8272bf414106646e0e4a89f3
Christopher Jackson,spotify:artist:6sLwRSXSUF5JTUnQaFenyj,64.0,44934.0,https://i.scdn.co/image/ab6761610000e5eb94de3b464a999a50d4611220
Aslyn,spotify:artist:6seR0G84QQq1NIW844E7Qq,16.0,3104.0,https://i.scdn.co/image/9a03437da395d999755edacccc24779a97254b89
Madonna,spotify:artist:6tbjWDEIzxoDsBA1FuhfPW,79.0,7427663.0,https://i.scdn.co/image/ab6761610000e5eb4b36d28b55620959821f4a5b
Commodores,spotify:artist:6twIAGnYuIT1pncMAsXnEm,63.0,1811279.0,https://i.scdn.co/image/ab6761610000e5eb21a213a4fe1a6f9b45d3f7f9
Peter Bjorn and John,spotify:artist:6u11Qbko2N2hP4lTBYjX86,59.0,376914.0,https://i.scdn.co/image/ab6761610000e5eb9cc950721c840af3679622f3
GOT the beat,spotify:artist:6uNxlIP5lzPFf0BHuELOuX,52.0,692894.0,https://i.scdn.co/image/ab6761610000e5eb03fd839c09fe375026192645
Eden Hason,spotify:artist:6uQl3gu1AIXyvqCAxnc2q4,58.0,676048.0,https://i.scdn.co/image/ab6761610000e5eb3b140df3de63c44e853fdae2
Berliner Philharmoniker,spotify:artist:6uRJnvQ3f8whVnmeoecv5Z,73.0,202487.0,https://i.scdn.co/image/ab6761610000e5eb92e0a1e423bd8590dcd43bda
TAEYANG,spotify:artist:6udveWUgX4vu75FF0DTrXV,63.0,1329339.0,https://i.scdn.co/image/ab6761610000e5eb496189630cd3cb0c7b593fee
Janelle Monáe,spotify:artist:6ueGR6SWhUJfvEhqkvMsVs,66.0,1430586.0,https://i.scdn.co/image/ab6761610000e5eb5dab878686269b7b8f4c3ab1
Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,85.0,36515251.0,https://i.scdn.co/image/ab6761610000e5eb12e3f20d05a8d6cfde988715
Blu Cantrell,spotify:artist:6vytZ677lz4LzCrUDcDokM,56.0,262942.0,https://i.scdn.co/image/ab6761610000e5eb28831abca4b27c9f46416eb1
Laura Williams,spotify:artist:6wIj7GdxBjFtw6ySpzazwo,51.0,3197.0,https://i.scdn.co/image/ab67616d0000b27371ae0c6c06eee99c706924f1
The Pussycat Dolls,spotify:artist:6wPhSqRtPu1UhRCDX5yaDJ,67.0,5544704.0,https://i.scdn.co/image/ab6761610000e5eb292575f7d081016e04dff9ee
King Gnu,spotify:artist:6wxfx1yhyqjCPYwwxJktR2,73.0,3164274.0,https://i.scdn.co/image/ab6761610000e5eb649fb65d593a716596566a5e
Bob Brown,spotify:artist:6xWlMtfrZNsW7ZRMxQLqxw,11.0,47.0,https://i.scdn.co/image/ab67616d0000b273593e0cf1315aae5eb445c6d4
WOODZ,spotify:artist:6y9nlaoynxSvoTGY09Vdcy,56.0,772316.0,https://i.scdn.co/image/ab6761610000e5eb4b4f4e41ade4e4d1216ef20a
Jon McLaughlin,spotify:artist:6z29S0IoiBJpSMP8plyCj7,47.0,134267.0,https://i.scdn.co/image/ab6761610000e5eba5fc004270bdfc9fee7f55f4
Billy Joel,spotify:artist:6zFYqv1mOsgBRQbae3JJ9e,75.0,5638047.0,https://i.scdn.co/image/ab6761610000e5eb712c7643e8aa18a4aca6c811
Junggigo,spotify:artist:6zTIxEXFWjoNu2VXauDITb,48.0,104491.0,https://i.scdn.co/image/ab6761610000e5ebe82185df85c3b8d172f1f4a7
MARK,spotify:artist:70DFixYAFPv4Pf9kgSfR9O,46.0,656210.0,https://i.scdn.co/image/ab6761610000e5eb02540455027f77fe3abc9cea
Simon & Garfunkel,spotify:artist:70cRZdQywnSFp9pnc2WTCE,70.0,4969207.0,https://i.scdn.co/image/afde2fdd14f8c8ca23393f257e3a369a234a24b6
Nikolai Korniev,spotify:artist:70hS9SnJefkZo2QJwS2VXi,37.0,377.0,https://i.scdn.co/image/ab67616d0000b273a62efdba9c8e430d12e3d0fe
Mostar Symphony Orchestra,spotify:artist:70i7O3jytAajMDs0nV0Zbk,14.0,463.0,https://i.scdn.co/image/ab67616d0000b2737e642d5abb467a88d79bc1ec
AC/DC,spotify:artist:711MCceyCBcFnzjGY4Q7Un,79.0,27772502.0,https://i.scdn.co/image/ab6761610000e5ebc4c77549095c86acb4e77b37
The Dartmouth Aires,spotify:artist:71Cez1b1NqsxIn5u8XNiQD,17.0,6717.0,https://i.scdn.co/image/ab6761610000e5eb3d31148f43345a656ba8ae76
Les Misérables Cast,spotify:artist:71wy5iisVKXLZgoPxdFi8A,46.0,211766.0,https://i.scdn.co/image/ab67616d0000b273170e79548d280867ef12742b
Michelle Federer,spotify:artist:724Af947xg6pNu4xiwhYsV,32.0,155.0,
Cher,spotify:artist:72OaDtakiy6yFqkt4TsiFt,74.0,3213013.0,https://i.scdn.co/image/ab6761610000e5eb15f9e9bf9aa9069d53fec1ce
SHAUN,spotify:artist:72nLe76yBFSlP6VBzME358,57.0,384094.0,https://i.scdn.co/image/ab6761610000e5eb61f2c97935a963ff7d2cc34b
John Scott Trotter & His Orchestra,spotify:artist:735L650pvygCZZlPMyHqsN,70.0,616.0,https://i.scdn.co/image/ab67616d0000b2739b843b322415ab92ae8edbfa
Weeekly,spotify:artist:73B9bjqS2Z5KLXNGqXf64m,51.0,588170.0,https://i.scdn.co/image/ab6761610000e5eb915bde5eb906f18dd46a65e6
Walter Murphy,spotify:artist:73JBR5s2PVvUjGu6tIqjqx,37.0,13001.0,https://i.scdn.co/image/ab67616d0000b2738badfd8e1d01763ef8f2912f
Idina Menzel,spotify:artist:73Np75Wv2tju61Eo9Zw4IR,71.0,450389.0,https://i.scdn.co/image/ab6761610000e5eb163f66fedf73f7d1759cea61
The Happy Fits,spotify:artist:73rPcaYEhBd0UuVZBqqyQJ,55.0,187287.0,https://i.scdn.co/image/ab6761610000e5eb7e9b9c810d709fe4ffa3a2df
Childish Gambino,spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL,78.0,12003140.0,https://i.scdn.co/image/ab6761610000e5eb3ef779aa0d271adb2b6a3ded
Ann Harada,spotify:artist:743OB85I8BftMRfuNAO1RS,32.0,411.0,https://i.scdn.co/image/ab6761610000e5eb23ac748c50b1bd046ada23ba
André 3000,spotify:artist:74V3dE1a51skRkdII8y2C6,65.0,481590.0,https://i.scdn.co/image/ab6761610000e5eb1984263efe557e8116f0780a
Paramore,spotify:artist:74XFHRwlV6OrjEM0A2NCMF,77.0,8236857.0,https://i.scdn.co/image/ab6761610000e5ebb10c34546a4ca2d7faeb8865
The Band Perry,spotify:artist:75FnCoo4FBxH5K1Rrx0k5A,55.0,1595686.0,https://i.scdn.co/image/ab6761610000e5eb173d4b457016fe0727a7e50d
Vlasta Mlejnková,spotify:artist:775Rkua0PHENjo1sFIyApV,0.0,1.0,https://i.scdn.co/image/ab67616d0000b2730baa26fb49c09c910a031d24
Steve Aoki,spotify:artist:77AiFEVeAVj2ORpC85QVJs,70.0,3754338.0,https://i.scdn.co/image/ab6761610000e5eb5fb007a707c0ec3a7c1726af
Academy of St. Martin in the Fields,spotify:artist:77CaCn32H4mOMQA7UElzfF,67.0,52583.0,https://i.scdn.co/image/ab6761610000e5ebc8b13e554131116bf311f242
The Neighbourhood,spotify:artist:77SW9BnxLY8rJ0RciFqkHh,82.0,14898421.0,https://i.scdn.co/image/ab6761610000e5ebdf0b5ac84376a0a4b2166816
Anna Gilbert,spotify:artist:77ajzV8In7jP3U2OYT1Yy7,13.0,1222.0,https://i.scdn.co/image/ab6761610000e5eb10264b6242b96013b393e9ba
HYOLYN,spotify:artist:78sJswwVn4P8aEhkF4K6fQ,50.0,805131.0,https://i.scdn.co/image/ab6761610000e5eb56eabce4db8b2827505eba14
Seth MacFarlane,spotify:artist:79D4dipwR6scV8AN3dm7gW,59.0,107897.0,https://i.scdn.co/image/ab6761610000e5eb28c2dea644b78257ccfb4520
Vaneese Thomas,spotify:artist:79cmm0PKrLWIrqp80GpJtK,54.0,2278.0,https://i.scdn.co/image/ab6761610000e5eb1a2beebe9dc1435cf5118f0b
Girls' Generation-TTS,spotify:artist:7AKHnZVqwXYuUwWJ8UGL5q,42.0,599404.0,https://i.scdn.co/image/ab6761610000e5eb9426413cf033b2e0eedfeff6
Freshlyground,spotify:artist:7AcV1lk8Zrgo1691PDWEle,60.0,65003.0,https://i.scdn.co/image/cdc8cf94774db4f0066ca1f90eb3fda45955a420
Jerusalem Quartet,spotify:artist:7AnE8Jpu1vxLeXcs6OKYHE,32.0,8289.0,https://i.scdn.co/image/ab6761610000e5ebe9c2dcd7eb7f1247a61c6f07
YUJU,spotify:artist:7Bu0r4MCDX3sbhcFD5IXyx,46.0,193724.0,https://i.scdn.co/image/ab6761610000e5ebd40fae46480e4202ef69316d
WOOGIE,spotify:artist:7C0lSOS41UnTbnF7bMSEWN,39.0,94429.0,https://i.scdn.co/image/ab6761610000e5ebe70125afbbed90ac3e9339ba
Calvin Harris,spotify:artist:7CajNmpbOovFoOoasH2HaY,84.0,23082869.0,https://i.scdn.co/image/ab6761610000e5eb37bff6aa1d42bede9048750f
Susan Egan,spotify:artist:7CckquWatDQSr3PFKkjM8M,50.0,16253.0,https://i.scdn.co/image/ab67616d0000b2739771c14cdfd747a598b1c213
The Ronettes,spotify:artist:7CyeXFnOrfC1N6z4naIpgo,75.0,274885.0,https://i.scdn.co/image/ab6761610000e5ebc47897b69089f59e31817f26
Pitch Slapped,spotify:artist:7EH7jldX62OIsU1yU1SWE7,21.0,7672.0,https://i.scdn.co/image/ab6761610000e5eb616fc063b23c40fc8a91d885
Peter Hollens,spotify:artist:7EIbKyiLnEJ1Y074UIUyZJ,51.0,304232.0,https://i.scdn.co/image/ab6761610000e5eb5c2b393e7d8a0a1bdb64b231
Sarah Brightman,spotify:artist:7Ead768rc4ShGxnqtqccU5,56.0,435957.0,https://i.scdn.co/image/ab6761610000e5eb36cedc44a1877f5d2372da7e
Janet Devenish,spotify:artist:7Ev9dg2zamUgQsRUp9DdRl,27.0,17.0,
Aerosmith,spotify:artist:7Ey4PD4MYsKc5I2dolUwbH,74.0,13974544.0,https://i.scdn.co/image/ab6761610000e5ebc5733401b4689b2064458e7d
JIHYO,spotify:artist:7F1iAHRYxR3MY7yAEuFqgL,59.0,528316.0,https://i.scdn.co/image/ab6761610000e5ebb6bc473ae661f7feabadef18
MAX CHANGMIN,spotify:artist:7FiAkNWMb6ZBYI8tbQLuIS,38.0,117954.0,https://i.scdn.co/image/ab6761610000e5eb65f946e1c1bdc8bc9b75b049
Maurice Duruflé,spotify:artist:7Fph7U6qidZ2E97xKKsD4m,32.0,6305.0,https://i.scdn.co/image/fe113227d3189286fc6639f316d729bfeb103c79
Harvey Fierstein,spotify:artist:7G6zawIBBtDX1WvuT97Ei9,43.0,764.0,
Thirdstory,spotify:artist:7GJbWH8vhhuW22707B8HsW,36.0,75444.0,https://i.scdn.co/image/ab6761610000e5eb85d655f7fd1f599911d45891
Gerard Butler,spotify:artist:7H25O93TTUoaZ0ZaFk318U,51.0,3455.0,https://i.scdn.co/image/ab67616d0000b27309f636a08b6f3c5c6368a58c
Christina Perri,spotify:artist:7H55rcKCfwqkyDFH9wpKM6,71.0,3729973.0,https://i.scdn.co/image/ab6761610000e5eb9bbbc124c9f0f75af892d97d
