level_0,artist_uri,term,index,as_of_date
315,spotify:artist:52zMTJCKluDlFwMQWmccY7,long_term,50,2023-06-18
316,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,medium_term,1,2023-06-18
317,spotify:artist:2dIgFjalVxs4ThymZ67YCE,medium_term,2,2023-06-18
318,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,medium_term,3,2023-06-18
319,spotify:artist:2KC9Qb60EaY0kW4eH68vr3,medium_term,4,2023-06-18
320,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,medium_term,5,2023-06-18
321,spotify:artist:6YVMFz59CuY7ngCxTxjpxE,medium_term,6,2023-06-18
322,spotify:artist:41MozSoPIsD1dJM0CLPjZF,medium_term,7,2023-06-18
323,spotify:artist:2AfmfGFbe0A0WsTYm0SDTx,medium_term,8,2023-06-18
324,spotify:artist:5t5FqBwTcgKTaWmfEbwQY9,medium_term,9,2023-06-18
325,spotify:artist:3qNVuliS40BLgXGxhdBdqu,medium_term,10,2023-06-18
326,spotify:artist:4SpbR6yFEvexJuaBpgAU5p,medium_term,11,2023-06-18
327,spotify:artist:2GQxKDojobwBjZMPf7aoh0,medium_term,12,2023-06-18
328,spotify:artist:01XYiBYaoMJcNhPokrg0l0,medium_term,13,2023-06-18
329,spotify:artist:7cVZApDoQZpS447nHTsNqu,medium_term,14,2023-06-18
330,spotify:artist:7f4ignuCJhLXfZ9giKT7rH,medium_term,15,2023-06-18
331,spotify:artist:0XATRDCYuuGhk0oE7C0o5G,medium_term,16,2023-06-18
332,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,medium_term,17,2023-06-18
333,spotify:artist:0Sadg1vgvaPqGTOjxu0N6c,medium_term,18,2023-06-18
334,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,medium_term,19,2023-06-18
335,spotify:artist:6RHTUrRF63xao58xh9FXYJ,medium_term,20,2023-06-18
336,spotify:artist:6HvZYsbFfjnjFrWF950C9d,medium_term,21,2023-06-18
337,spotify:artist:6uNxlIP5lzPFf0BHuELOuX,medium_term,22,2023-06-18
338,spotify:artist:2PSJ6YriU7JsFucxACpU7Y,medium_term,23,2023-06-18
339,spotify:artist:06HL4z0CvFAxyc27GXpf02,medium_term,24,2023-06-18
340,spotify:artist:2QM5S4yO6xHgnNvF0nbZZq,medium_term,25,2023-06-18
341,spotify:artist:1kfWoWgCugPkyxQP8lkRlY,medium_term,26,2023-06-18
342,spotify:artist:28ot3wh4oNmoFOdVajibBl,medium_term,27,2023-06-18
343,spotify:artist:2Sqr0DXoaYABbjBo9HaMkM,medium_term,28,2023-06-18
344,spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,medium_term,29,2023-06-18
345,spotify:artist:1gBUSTR3TyDdTVFIaQnc02,medium_term,30,2023-06-18
346,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,medium_term,31,2023-06-18
347,spotify:artist:6hk7Yq1DU9QcCCrz9uc0Ti,medium_term,32,2023-06-18
348,spotify:artist:1moxjboGR7GNWYIMWsRjgG,medium_term,33,2023-06-18
349,spotify:artist:26AHtbjWKiwYzsoGoUZq53,medium_term,34,2023-06-18
350,spotify:artist:5dCvSnVduaFleCnyy98JMo,medium_term,35,2023-06-18
351,spotify:artist:1wKpMkucynaTfG8lyPprYV,medium_term,36,2023-06-18
352,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,medium_term,37,2023-06-18
353,spotify:artist:68KmkJeZGfwe1OUaivBa2L,medium_term,38,2023-06-18
354,spotify:artist:2HXd5pFHJyaQJr5aXfErrE,medium_term,39,2023-06-18
355,spotify:artist:5V1qsQHdXNm4ZEZHWvFnqQ,medium_term,40,2023-06-18
356,spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,medium_term,41,2023-06-18
357,spotify:artist:6udveWUgX4vu75FF0DTrXV,medium_term,42,2023-06-18
358,spotify:artist:7FiAkNWMb6ZBYI8tbQLuIS,medium_term,43,2023-06-18
359,spotify:artist:6Ayc7FBYR3HjkGQb7SZrzQ,medium_term,44,2023-06-18
360,spotify:artist:0FRUZvZNPzM3YJMABJxf2K,medium_term,45,2023-06-18
361,spotify:artist:6iVo62B0bdTknRcrktCmak,medium_term,46,2023-06-18
362,spotify:artist:0du5cEVh5yTK9QJze8zA0C,medium_term,47,2023-06-18
363,spotify:artist:6MoXcK2GyGg7FIyxPU5yW6,medium_term,48,2023-06-18
364,spotify:artist:0sYpJ0nCC8AlDrZFeAA7ub,medium_term,49,2023-06-18
365,spotify:artist:4ufh0WuMZh6y4Dmdnklvdl,medium_term,50,2023-06-18
366,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,short_term,1,2023-06-18
367,spotify:artist:5t5FqBwTcgKTaWmfEbwQY9,short_term,2,2023-06-18
368,spotify:artist:6YVMFz59CuY7ngCxTxjpxE,short_term,3,2023-06-18
369,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,short_term,4,2023-06-18
370,spotify:artist:2dIgFjalVxs4ThymZ67YCE,short_term,5,2023-06-18
371,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,short_term,6,2023-06-18
372,spotify:artist:41MozSoPIsD1dJM0CLPjZF,short_term,7,2023-06-18
373,spotify:artist:4SpbR6yFEvexJuaBpgAU5p,short_term,8,2023-06-18
374,spotify:artist:2KC9Qb60EaY0kW4eH68vr3,short_term,9,2023-06-18
375,spotify:artist:2AfmfGFbe0A0WsTYm0SDTx,short_term,10,2023-06-18
376,spotify:artist:62e1EYSpSgrfu0Vxb5uqph,short_term,11,2023-06-18
377,spotify:artist:3qNVuliS40BLgXGxhdBdqu,short_term,12,2023-06-18
378,spotify:artist:6RHTUrRF63xao58xh9FXYJ,short_term,13,2023-06-18
379,spotify:artist:01XYiBYaoMJcNhPokrg0l0,short_term,14,2023-06-18
380,spotify:artist:2GQxKDojobwBjZMPf7aoh0,short_term,15,2023-06-18
381,spotify:artist:2PSJ6YriU7JsFucxACpU7Y,short_term,16,2023-06-18
382,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,short_term,17,2023-06-18
383,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,short_term,18,2023-06-18
384,spotify:artist:6uNxlIP5lzPFf0BHuELOuX,short_term,19,2023-06-18
385,spotify:artist:0FRUZvZNPzM3YJMABJxf2K,short_term,20,2023-06-18
386,spotify:artist:0Sadg1vgvaPqGTOjxu0N6c,short_term,21,2023-06-18
387,spotify:artist:0XATRDCYuuGhk0oE7C0o5G,short_term,22,2023-06-18
388,spotify:artist:5V1qsQHdXNm4ZEZHWvFnqQ,short_term,23,2023-06-18
389,spotify:artist:06HL4z0CvFAxyc27GXpf02,short_term,24,2023-06-18
390,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,short_term,25,2023-06-18
391,spotify:artist:7cVZApDoQZpS447nHTsNqu,short_term,26,2023-06-18
392,spotify:artist:6Ie1HZJ0vFXxxogMhPnZcg,short_term,27,2023-06-18
393,spotify:artist:0mCdmt2O8dd8jJWv7m24EE,short_term,28,2023-06-18
394,spotify:artist:1kfWoWgCugPkyxQP8lkRlY,short_term,29,2023-06-18
395,spotify:artist:1wKpMkucynaTfG8lyPprYV,short_term,30,2023-06-18
396,spotify:artist:28ot3wh4oNmoFOdVajibBl,short_term,31,2023-06-18
397,spotify:artist:4rpOWirhzqN7NPgRX76l1k,short_term,32,2023-06-18
398,spotify:artist:6HvZYsbFfjnjFrWF950C9d,short_term,33,2023-06-18
399,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,long_term,1,2023-06-15
400,spotify:artist:41MozSoPIsD1dJM0CLPjZF,long_term,2,2023-06-15
401,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,long_term,3,2023-06-15
402,spotify:artist:2KC9Qb60EaY0kW4eH68vr3,long_term,4,2023-06-15
403,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,long_term,5,2023-06-15
404,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,long_term,6,2023-06-15
405,spotify:artist:2dIgFjalVxs4ThymZ67YCE,long_term,7,2023-06-15
406,spotify:artist:2AfmfGFbe0A0WsTYm0SDTx,long_term,8,2023-06-15
407,spotify:artist:3qNVuliS40BLgXGxhdBdqu,long_term,9,2023-06-15
408,spotify:artist:6YVMFz59CuY7ngCxTxjpxE,long_term,10,2023-06-15
409,spotify:artist:0XATRDCYuuGhk0oE7C0o5G,long_term,11,2023-06-15
410,spotify:artist:5t5FqBwTcgKTaWmfEbwQY9,long_term,12,2023-06-15
411,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,long_term,13,2023-06-15
412,spotify:artist:06HL4z0CvFAxyc27GXpf02,long_term,14,2023-06-15
413,spotify:artist:7cVZApDoQZpS447nHTsNqu,long_term,15,2023-06-15
414,spotify:artist:0Sadg1vgvaPqGTOjxu0N6c,long_term,16,2023-06-15
415,spotify:artist:2PSJ6YriU7JsFucxACpU7Y,long_term,17,2023-06-15
416,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,long_term,18,2023-06-15
417,spotify:artist:6RHTUrRF63xao58xh9FXYJ,long_term,19,2023-06-15
418,spotify:artist:01XYiBYaoMJcNhPokrg0l0,long_term,20,2023-06-15
419,spotify:artist:2Sqr0DXoaYABbjBo9HaMkM,long_term,21,2023-06-15
420,spotify:artist:7f4ignuCJhLXfZ9giKT7rH,long_term,22,2023-06-15
421,spotify:artist:4SpbR6yFEvexJuaBpgAU5p,long_term,23,2023-06-15
422,spotify:artist:3ZZzT0naD25RhY2uZvIKkJ,long_term,24,2023-06-15
423,spotify:artist:26AHtbjWKiwYzsoGoUZq53,long_term,25,2023-06-15
424,spotify:artist:1gBUSTR3TyDdTVFIaQnc02,long_term,26,2023-06-15
425,spotify:artist:5V1qsQHdXNm4ZEZHWvFnqQ,long_term,27,2023-06-15
426,spotify:artist:2GQxKDojobwBjZMPf7aoh0,long_term,28,2023-06-15
427,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,long_term,29,2023-06-15
428,spotify:artist:0FRUZvZNPzM3YJMABJxf2K,long_term,30,2023-06-15
429,spotify:artist:6Xg22wJOAcnvPUfk5WvODH,long_term,31,2023-06-15
430,spotify:artist:2QM5S4yO6xHgnNvF0nbZZq,long_term,32,2023-06-15
431,spotify:artist:2HXd5pFHJyaQJr5aXfErrE,long_term,33,2023-06-15
432,spotify:artist:6uNxlIP5lzPFf0BHuELOuX,long_term,34,2023-06-15
433,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,long_term,35,2023-06-15
434,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,long_term,36,2023-06-15
435,spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,long_term,37,2023-06-15
436,spotify:artist:6MoXcK2GyGg7FIyxPU5yW6,long_term,38,2023-06-15
437,spotify:artist:630wzNP2OL7fl4Xl0GnMWq,long_term,39,2023-06-15
438,spotify:artist:6HvZYsbFfjnjFrWF950C9d,long_term,40,2023-06-15
439,spotify:artist:68KmkJeZGfwe1OUaivBa2L,long_term,41,2023-06-15
440,spotify:artist:6gzXCdfYfFe5XKhPKkYqxV,long_term,42,2023-06-15
441,spotify:artist:3Cv2vi3WTl8VZOTdrBkKdM,long_term,43,2023-06-15
442,spotify:artist:6QyO41KctzGc70mVaVnXQO,long_term,44,2023-06-15
443,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,long_term,45,2023-06-15
444,spotify:artist:1kfWoWgCugPkyxQP8lkRlY,long_term,46,2023-06-15
445,spotify:artist:2019zR22qK2RBvCqtudBaI,long_term,47,2023-06-15
446,spotify:artist:3uGFTJ7JMllvhgGpumieHF,long_term,48,2023-06-15
447,spotify:artist:1wKpMkucynaTfG8lyPprYV,long_term,49,2023-06-15
448,spotify:artist:52zMTJCKluDlFwMQWmccY7,long_term,50,2023-06-15
449,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,medium_term,1,2023-06-15
450,spotify:artist:2dIgFjalVxs4ThymZ67YCE,medium_term,2,2023-06-15
451,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,medium_term,3,2023-06-15
452,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,medium_term,4,2023-06-15
453,spotify:artist:2KC9Qb60EaY0kW4eH68vr3,medium_term,5,2023-06-15
454,spotify:artist:6YVMFz59CuY7ngCxTxjpxE,medium_term,6,2023-06-15
455,spotify:artist:41MozSoPIsD1dJM0CLPjZF,medium_term,7,2023-06-15
456,spotify:artist:2AfmfGFbe0A0WsTYm0SDTx,medium_term,8,2023-06-15
457,spotify:artist:5t5FqBwTcgKTaWmfEbwQY9,medium_term,9,2023-06-15
458,spotify:artist:3qNVuliS40BLgXGxhdBdqu,medium_term,10,2023-06-15
459,spotify:artist:01XYiBYaoMJcNhPokrg0l0,medium_term,11,2023-06-15
460,spotify:artist:7cVZApDoQZpS447nHTsNqu,medium_term,12,2023-06-15
461,spotify:artist:4SpbR6yFEvexJuaBpgAU5p,medium_term,13,2023-06-15
462,spotify:artist:2GQxKDojobwBjZMPf7aoh0,medium_term,14,2023-06-15
463,spotify:artist:7f4ignuCJhLXfZ9giKT7rH,medium_term,15,2023-06-15
464,spotify:artist:0Sadg1vgvaPqGTOjxu0N6c,medium_term,16,2023-06-15
465,spotify:artist:0XATRDCYuuGhk0oE7C0o5G,medium_term,17,2023-06-15
466,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,medium_term,18,2023-06-15
467,spotify:artist:6RHTUrRF63xao58xh9FXYJ,medium_term,19,2023-06-15
468,spotify:artist:6HvZYsbFfjnjFrWF950C9d,medium_term,20,2023-06-15
469,spotify:artist:6uNxlIP5lzPFf0BHuELOuX,medium_term,21,2023-06-15
470,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,medium_term,22,2023-06-15
471,spotify:artist:2PSJ6YriU7JsFucxACpU7Y,medium_term,23,2023-06-15
472,spotify:artist:06HL4z0CvFAxyc27GXpf02,medium_term,24,2023-06-15
473,spotify:artist:2QM5S4yO6xHgnNvF0nbZZq,medium_term,25,2023-06-15
474,spotify:artist:1kfWoWgCugPkyxQP8lkRlY,medium_term,26,2023-06-15
475,spotify:artist:28ot3wh4oNmoFOdVajibBl,medium_term,27,2023-06-15
476,spotify:artist:2Sqr0DXoaYABbjBo9HaMkM,medium_term,28,2023-06-15
477,spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,medium_term,29,2023-06-15
478,spotify:artist:1gBUSTR3TyDdTVFIaQnc02,medium_term,30,2023-06-15
479,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,medium_term,31,2023-06-15
480,spotify:artist:6hk7Yq1DU9QcCCrz9uc0Ti,medium_term,32,2023-06-15
481,spotify:artist:1moxjboGR7GNWYIMWsRjgG,medium_term,33,2023-06-15
482,spotify:artist:26AHtbjWKiwYzsoGoUZq53,medium_term,34,2023-06-15
483,spotify:artist:5dCvSnVduaFleCnyy98JMo,medium_term,35,2023-06-15
484,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,medium_term,36,2023-06-15
485,spotify:artist:2HXd5pFHJyaQJr5aXfErrE,medium_term,37,2023-06-15
486,spotify:artist:5V1qsQHdXNm4ZEZHWvFnqQ,medium_term,38,2023-06-15
487,spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,medium_term,39,2023-06-15
488,spotify:artist:6udveWUgX4vu75FF0DTrXV,medium_term,40,2023-06-15
489,spotify:artist:7FiAkNWMb6ZBYI8tbQLuIS,medium_term,41,2023-06-15
490,spotify:artist:6Ayc7FBYR3HjkGQb7SZrzQ,medium_term,42,2023-06-15
491,spotify:artist:1wKpMkucynaTfG8lyPprYV,medium_term,43,2023-06-15
492,spotify:artist:0FRUZvZNPzM3YJMABJxf2K,medium_term,44,2023-06-15
493,spotify:artist:6iVo62B0bdTknRcrktCmak,medium_term,45,2023-06-15
494,spotify:artist:0du5cEVh5yTK9QJze8zA0C,medium_term,46,2023-06-15
495,spotify:artist:6MoXcK2GyGg7FIyxPU5yW6,medium_term,47,2023-06-15
496,spotify:artist:0sYpJ0nCC8AlDrZFeAA7ub,medium_term,48,2023-06-15
497,spotify:artist:4ufh0WuMZh6y4Dmdnklvdl,medium_term,49,2023-06-15
498,spotify:artist:68KmkJeZGfwe1OUaivBa2L,medium_term,50,2023-06-15
499,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,short_term,1,2023-06-15
500,spotify:artist:5t5FqBwTcgKTaWmfEbwQY9,short_term,2,2023-06-15
501,spotify:artist:6YVMFz59CuY7ngCxTxjpxE,short_term,3,2023-06-15
502,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,short_term,4,2023-06-15
503,spotify:artist:2AfmfGFbe0A0WsTYm0SDTx,short_term,5,2023-06-15
504,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,short_term,6,2023-06-15
505,spotify:artist:2dIgFjalVxs4ThymZ67YCE,short_term,7,2023-06-15
506,spotify:artist:41MozSoPIsD1dJM0CLPjZF,short_term,8,2023-06-15
507,spotify:artist:4SpbR6yFEvexJuaBpgAU5p,short_term,9,2023-06-15
508,spotify:artist:2KC9Qb60EaY0kW4eH68vr3,short_term,10,2023-06-15
509,spotify:artist:62e1EYSpSgrfu0Vxb5uqph,short_term,11,2023-06-15
510,spotify:artist:6RHTUrRF63xao58xh9FXYJ,short_term,12,2023-06-15
511,spotify:artist:01XYiBYaoMJcNhPokrg0l0,short_term,13,2023-06-15
512,spotify:artist:2GQxKDojobwBjZMPf7aoh0,short_term,14,2023-06-15
513,spotify:artist:2PSJ6YriU7JsFucxACpU7Y,short_term,15,2023-06-15
514,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,short_term,16,2023-06-15
515,spotify:artist:0FRUZvZNPzM3YJMABJxf2K,short_term,17,2023-06-15
516,spotify:artist:0Sadg1vgvaPqGTOjxu0N6c,short_term,18,2023-06-15
517,spotify:artist:6uNxlIP5lzPFf0BHuELOuX,short_term,19,2023-06-15
518,spotify:artist:06HL4z0CvFAxyc27GXpf02,short_term,20,2023-06-15
519,spotify:artist:0XATRDCYuuGhk0oE7C0o5G,short_term,21,2023-06-15
520,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,short_term,22,2023-06-15
521,spotify:artist:5V1qsQHdXNm4ZEZHWvFnqQ,short_term,23,2023-06-15
522,spotify:artist:7cVZApDoQZpS447nHTsNqu,short_term,24,2023-06-15
523,spotify:artist:3qNVuliS40BLgXGxhdBdqu,short_term,25,2023-06-15
524,spotify:artist:0du5cEVh5yTK9QJze8zA0C,short_term,26,2023-06-15
525,spotify:artist:2Sqr0DXoaYABbjBo9HaMkM,short_term,27,2023-06-15
526,spotify:artist:6Ie1HZJ0vFXxxogMhPnZcg,short_term,28,2023-06-15
527,spotify:artist:0mCdmt2O8dd8jJWv7m24EE,short_term,29,2023-06-15
528,spotify:artist:1kfWoWgCugPkyxQP8lkRlY,short_term,30,2023-06-15
529,spotify:artist:28ot3wh4oNmoFOdVajibBl,short_term,31,2023-06-15
530,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,short_term,32,2023-06-15
531,spotify:artist:4rpOWirhzqN7NPgRX76l1k,short_term,33,2023-06-15
532,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,long_term,1,2023-06-12
533,spotify:artist:41MozSoPIsD1dJM0CLPjZF,long_term,2,2023-06-12
534,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,long_term,3,2023-06-12
535,spotify:artist:2KC9Qb60EaY0kW4eH68vr3,long_term,4,2023-06-12
536,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,long_term,5,2023-06-12
537,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,long_term,6,2023-06-12
538,spotify:artist:2dIgFjalVxs4ThymZ67YCE,long_term,7,2023-06-12
539,spotify:artist:2AfmfGFbe0A0WsTYm0SDTx,long_term,8,2023-06-12
540,spotify:artist:3qNVuliS40BLgXGxhdBdqu,long_term,9,2023-06-12
541,spotify:artist:6YVMFz59CuY7ngCxTxjpxE,long_term,10,2023-06-12
542,spotify:artist:0XATRDCYuuGhk0oE7C0o5G,long_term,11,2023-06-12
543,spotify:artist:5t5FqBwTcgKTaWmfEbwQY9,long_term,12,2023-06-12
544,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,long_term,13,2023-06-12
545,spotify:artist:7cVZApDoQZpS447nHTsNqu,long_term,14,2023-06-12
546,spotify:artist:06HL4z0CvFAxyc27GXpf02,long_term,15,2023-06-12
547,spotify:artist:0Sadg1vgvaPqGTOjxu0N6c,long_term,16,2023-06-12
548,spotify:artist:2PSJ6YriU7JsFucxACpU7Y,long_term,17,2023-06-12
549,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,long_term,18,2023-06-12
550,spotify:artist:6RHTUrRF63xao58xh9FXYJ,long_term,19,2023-06-12
551,spotify:artist:01XYiBYaoMJcNhPokrg0l0,long_term,20,2023-06-12
552,spotify:artist:7f4ignuCJhLXfZ9giKT7rH,long_term,21,2023-06-12
553,spotify:artist:2Sqr0DXoaYABbjBo9HaMkM,long_term,22,2023-06-12
554,spotify:artist:4SpbR6yFEvexJuaBpgAU5p,long_term,23,2023-06-12
555,spotify:artist:3ZZzT0naD25RhY2uZvIKkJ,long_term,24,2023-06-12
556,spotify:artist:26AHtbjWKiwYzsoGoUZq53,long_term,25,2023-06-12
557,spotify:artist:1gBUSTR3TyDdTVFIaQnc02,long_term,26,2023-06-12
558,spotify:artist:5V1qsQHdXNm4ZEZHWvFnqQ,long_term,27,2023-06-12
559,spotify:artist:2GQxKDojobwBjZMPf7aoh0,long_term,28,2023-06-12
560,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,long_term,29,2023-06-12
561,spotify:artist:0FRUZvZNPzM3YJMABJxf2K,long_term,30,2023-06-12
562,spotify:artist:6Xg22wJOAcnvPUfk5WvODH,long_term,31,2023-06-12
563,spotify:artist:2QM5S4yO6xHgnNvF0nbZZq,long_term,32,2023-06-12
564,spotify:artist:2HXd5pFHJyaQJr5aXfErrE,long_term,33,2023-06-12
565,spotify:artist:6uNxlIP5lzPFf0BHuELOuX,long_term,34,2023-06-12
566,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,long_term,35,2023-06-12
567,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,long_term,36,2023-06-12
568,spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,long_term,37,2023-06-12
569,spotify:artist:6MoXcK2GyGg7FIyxPU5yW6,long_term,38,2023-06-12
570,spotify:artist:630wzNP2OL7fl4Xl0GnMWq,long_term,39,2023-06-12
571,spotify:artist:6HvZYsbFfjnjFrWF950C9d,long_term,40,2023-06-12
572,spotify:artist:68KmkJeZGfwe1OUaivBa2L,long_term,41,2023-06-12
573,spotify:artist:6gzXCdfYfFe5XKhPKkYqxV,long_term,42,2023-06-12
574,spotify:artist:3Cv2vi3WTl8VZOTdrBkKdM,long_term,43,2023-06-12
575,spotify:artist:6QyO41KctzGc70mVaVnXQO,long_term,44,2023-06-12
576,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,long_term,45,2023-06-12
577,spotify:artist:1kfWoWgCugPkyxQP8lkRlY,long_term,46,2023-06-12
578,spotify:artist:2019zR22qK2RBvCqtudBaI,long_term,47,2023-06-12
579,spotify:artist:3uGFTJ7JMllvhgGpumieHF,long_term,48,2023-06-12
580,spotify:artist:1wKpMkucynaTfG8lyPprYV,long_term,49,2023-06-12
581,spotify:artist:52zMTJCKluDlFwMQWmccY7,long_term,50,2023-06-12
582,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,medium_term,1,2023-06-12
583,spotify:artist:2dIgFjalVxs4ThymZ67YCE,medium_term,2,2023-06-12
584,spotify:artist:3HqSLMAZ3g3d5poNaI7GOU,medium_term,3,2023-06-12
585,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,medium_term,4,2023-06-12
586,spotify:artist:2KC9Qb60EaY0kW4eH68vr3,medium_term,5,2023-06-12
587,spotify:artist:6YVMFz59CuY7ngCxTxjpxE,medium_term,6,2023-06-12
588,spotify:artist:41MozSoPIsD1dJM0CLPjZF,medium_term,7,2023-06-12
589,spotify:artist:2AfmfGFbe0A0WsTYm0SDTx,medium_term,8,2023-06-12
590,spotify:artist:5t5FqBwTcgKTaWmfEbwQY9,medium_term,9,2023-06-12
591,spotify:artist:3qNVuliS40BLgXGxhdBdqu,medium_term,10,2023-06-12
592,spotify:artist:7cVZApDoQZpS447nHTsNqu,medium_term,11,2023-06-12
593,spotify:artist:01XYiBYaoMJcNhPokrg0l0,medium_term,12,2023-06-12
594,spotify:artist:4SpbR6yFEvexJuaBpgAU5p,medium_term,13,2023-06-12
595,spotify:artist:2GQxKDojobwBjZMPf7aoh0,medium_term,14,2023-06-12
596,spotify:artist:7f4ignuCJhLXfZ9giKT7rH,medium_term,15,2023-06-12
597,spotify:artist:0Sadg1vgvaPqGTOjxu0N6c,medium_term,16,2023-06-12
598,spotify:artist:0XATRDCYuuGhk0oE7C0o5G,medium_term,17,2023-06-12
599,spotify:artist:6RHTUrRF63xao58xh9FXYJ,medium_term,18,2023-06-12
600,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,medium_term,19,2023-06-12
601,spotify:artist:6HvZYsbFfjnjFrWF950C9d,medium_term,20,2023-06-12
602,spotify:artist:6uNxlIP5lzPFf0BHuELOuX,medium_term,21,2023-06-12
603,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,medium_term,22,2023-06-12
604,spotify:artist:2PSJ6YriU7JsFucxACpU7Y,medium_term,23,2023-06-12
605,spotify:artist:06HL4z0CvFAxyc27GXpf02,medium_term,24,2023-06-12
606,spotify:artist:2QM5S4yO6xHgnNvF0nbZZq,medium_term,25,2023-06-12
607,spotify:artist:1kfWoWgCugPkyxQP8lkRlY,medium_term,26,2023-06-12
608,spotify:artist:28ot3wh4oNmoFOdVajibBl,medium_term,27,2023-06-12
609,spotify:artist:2Sqr0DXoaYABbjBo9HaMkM,medium_term,28,2023-06-12
610,spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,medium_term,29,2023-06-12
611,spotify:artist:1gBUSTR3TyDdTVFIaQnc02,medium_term,30,2023-06-12
612,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,medium_term,31,2023-06-12
613,spotify:artist:6hk7Yq1DU9QcCCrz9uc0Ti,medium_term,32,2023-06-12
614,spotify:artist:1moxjboGR7GNWYIMWsRjgG,medium_term,33,2023-06-12
615,spotify:artist:26AHtbjWKiwYzsoGoUZq53,medium_term,34,2023-06-12
616,spotify:artist:5dCvSnVduaFleCnyy98JMo,medium_term,35,2023-06-12
617,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,medium_term,36,2023-06-12
618,spotify:artist:2HXd5pFHJyaQJr5aXfErrE,medium_term,37,2023-06-12
619,spotify:artist:5V1qsQHdXNm4ZEZHWvFnqQ,medium_term,38,2023-06-12
620,spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,medium_term,39,2023-06-12
621,spotify:artist:6udveWUgX4vu75FF0DTrXV,medium_term,40,2023-06-12
622,spotify:artist:7FiAkNWMb6ZBYI8tbQLuIS,medium_term,41,2023-06-12
623,spotify:artist:6Ayc7FBYR3HjkGQb7SZrzQ,medium_term,42,2023-06-12
624,spotify:artist:1wKpMkucynaTfG8lyPprYV,medium_term,43,2023-06-12
625,spotify:artist:0FRUZvZNPzM3YJMABJxf2K,medium_term,44,2023-06-12
626,spotify:artist:6iVo62B0bdTknRcrktCmak,medium_term,45,2023-06-12
627,spotify:artist:0du5cEVh5yTK9QJze8zA0C,medium_term,46,2023-06-12
628,spotify:artist:6MoXcK2GyGg7FIyxPU5yW6,medium_term,47,2023-06-12
