track_uri,artist_uri,artist_index
spotify:track:5Wll1i0Y8GGjyePcP83L3x,spotify:artist:1wKpMkucynaTfG8lyPprYV,0
spotify:track:5muXLxcyjv5RY2sGwl68TL,spotify:artist:1wKpMkucynaTfG8lyPprYV,0
spotify:track:6AE0npeqcZIebU2EN7jMtL,spotify:artist:1wKpMkucynaTfG8lyPprYV,0
spotify:track:6RQ7IDXf8kKcSYYugGoJZf,spotify:artist:1wKpMkucynaTfG8lyPprYV,0
spotify:track:7nkp1uuSbKkoxMvEs8cSw0,spotify:artist:1wKpMkucynaTfG8lyPprYV,0
spotify:track:0dSE54vYYvRNWzVTxE2xTL,spotify:artist:1xs6WFotNQSXweo0GXrS0O,0
spotify:track:3nXUfNbkv8ikaSdHwEp0oY,spotify:artist:1xs6WFotNQSXweo0GXrS0O,0
spotify:track:4Ux83SOG5vqnbohuijD2Zv,spotify:artist:1xs6WFotNQSXweo0GXrS0O,0
spotify:track:68daw5D7jgDf55BJmaiQIf,spotify:artist:1xs6WFotNQSXweo0GXrS0O,0
spotify:track:6BKOhvRPY54uvfqWwg7MKi,spotify:artist:1xs6WFotNQSXweo0GXrS0O,0
spotify:track:5teF3el9gP5j2cf7Dvkbm0,spotify:artist:1yQ8S4xdGOGbUcpaPR6hCM,0
spotify:track:1vRnOlS6Hei11RiUkKCXkO,spotify:artist:1yqs45BSh7457Flyhmdv7f,0
spotify:track:3MZjOGeXhpHbQ9ESMNFFnH,spotify:artist:1yqs45BSh7457Flyhmdv7f,0
spotify:track:4Jo29Uu8726KtzclLNBbmc,spotify:artist:1yqs45BSh7457Flyhmdv7f,0
spotify:track:3CNqo3gYrfexdrtjFmC9he,spotify:artist:1yxSLGMDHlW21z4YXirZDS,0
spotify:track:7cIC9v7EfYZl7vFLPkIXTS,spotify:artist:1z0Hi3myYw4x32xCq0H3aq,0
spotify:track:73ZHqY7Ma03NpKiKs26yQU,spotify:artist:1z2J8XtoQxczs0U1lMWEiZ,3
spotify:track:0W9HGC75wwxU4YweY045ln,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:0c2wKRwXpqSCBrAImEFCNf,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:0jXneVxiitQZsbtftH7HHJ,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:1DX08glq6CBGBA0N6uL3JV,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:1O7qPyMtudzP3APaOT2OTH,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:1WryFxHMRpm6SOl58n8BYz,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:21C7B7PWYDW00czamOjleO,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:22v5j98MRwc6p5KgwHvpBZ,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:2Oj5hRhkJH00VGzjBdQNq3,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:2aSoUIBolhj734OqGn5ave,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:2cvi3IRTibXzmAm4f8P2HP,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:2iYnEfKsAsE86Yb9mS4b3E,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:2oBMZYteeO8DyXV9gDx6Za,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:381g0b6QZxC13SzA2HRMIc,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:382Mbj7rOJuqLQnsiV8fdp,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:3CYH422oy1cZNoo0GTG1TK,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:3CihjB4pu58o2ititZw9Yg,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:3KvMgB5V1FvQTCvvHz5aiO,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:3OK4va42j6de25ZPNdI5kC,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:3UgPJrKvOaTFgZ185X80Dx,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:3q21kVfUIdkzqYpzBCbojN,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:3zQyl7ko8alM35mvYWmHuu,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:41qLzxymjkp0R5vl3REb1S,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:42tFTth2jcF7iSo0RBjfJF,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:48Nd8rdc0WVG4rHTd76Mh6,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:4RmEqYXrb89Mlwzm2p6Wyd,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:4o6LdaI3q5QFjs0sziszsD,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:4ubg38wkWizzLsQwLuE6rM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:4xjVP2Vogo0C72o6Nevq0W,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:4z5aqQOYYsvjXuXjjhKVJ2,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:59fJbRecO16BIw9L1neEug,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:5GKwq4sO5ZHKuWaDmdwMQc,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:5HiSc2ZCGn8L3cH3qSwzBT,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:5K8cgjL8hGTXpi5Z6uJFwe,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:5NIjdxrVUW4GGyLIqXUw9K,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:5XJEdVQ5jl3C3dFsV7kCTZ,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:5qSoW3ewNlhRN3FNZPmVns,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:5vCuawHQ8Poch1odz9JDpB,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:5yGTiC0ypN09P4Nl6tE3FY,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:64iDjAuWDogVhuoWhKklF9,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:69xdFGM7SJkbDf77s0gJEl,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:6RTF5urAOB5C52nLxeRK5h,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:6SpPr7K4YQ2wp8jU6uOTmQ,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:6Zr6W8j3jJ3z50XsBCvm3e,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:6koMMQlsRWBwHZXdtWxgUk,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:6u78votmpGuKAE4BOeJtRC,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:76DhGlPaJ112MHVs1PJMyX,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:7AetvQATDEQxoFDsH2gRnr,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:7BuFMtIknd3ewai0zhKhqb,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:7N2nLFpfpkqJdpXIF0BVtM,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:7dafpAJczCDB1Pzz7bRSCh,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:7nKQ5WAcjnG48knyLuo8gO,spotify:artist:1z4g3DjTBBZKhvAroFlhOM,0
spotify:track:2hrUO4drrO63i7FYbCLBl2,spotify:artist:1zNqDE7qDGCsyzJwohVaoX,2
spotify:track:2o0H0o6gWgnegtqkuOhtZk,spotify:artist:2019zR22qK2RBvCqtudBaI,0
spotify:track:3NfgdU9mbIVhcJF3XvC0c9,spotify:artist:2019zR22qK2RBvCqtudBaI,0
spotify:track:3vFAa5RYxyZmxTuV0YE9Em,spotify:artist:2019zR22qK2RBvCqtudBaI,0
spotify:track:46aqH0mV4yiwWggx0ynrbw,spotify:artist:2019zR22qK2RBvCqtudBaI,0
spotify:track:54HsCR7lJJdwxmEnTY1JfF,spotify:artist:2019zR22qK2RBvCqtudBaI,0
spotify:track:5joNJn9LUvYcamWwa2iYCL,spotify:artist:2019zR22qK2RBvCqtudBaI,0
spotify:track:03VKTfzUvj7dzWHn5vmbH4,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:06NH4UeSKzEL6zRl1u07wC,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:06WBwk3ploTpWPjgM2jdF0,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:07D7JKZN8FtTneq1ffuNis,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:08GWfq6GjYQ63lPKTrTMOb,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:08wPzTIkAGQ8GdCmVQxvIE,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:09TzZIZStFNY1Kza5CEgRr,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:0CeyjRUCfoltQmSTVL1h3M,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:0Dy23NaykLsmz6VM0lUJ9e,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:0Enb2uwLWzhszdFVvXR9GN,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:0GxccwYQdYlL6dtaIjQZbk,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:0JGm7LxCumF7nRrUlF5QIt,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:0NQBcvME4NKAruNFixVDa8,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:0NiH4ZI1WYYDCAuIcbifpq,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:0TQZ0MQ7DBUD1am9Hm9xqZ,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:0Ug52ip9Z9uCWXhicp3lb7,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:0VEufDhQQQvz863wJ7unXm,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:0Wy1PVVtoKXI259E43Hivl,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:0ZIhFlc89d2jvgfcgfKpwN,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:0ZlOZ8gvrSamzfceD9frmQ,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:0banlptk443bq1tLPFcy0f,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:0cG1eHAxX9qgBoHkmJMEhl,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:0cN0dCON1MqFJmDG2TYD07,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:0gVQEJjqUsi90RxWqVbgwh,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:0j6XoSUHbf3aj487ZOn6t6,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:0jZpofwQyc0pgFCLISZyqH,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:0mUGRc6gLkHcgOIR8sabE0,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:0ocCjUcB5H67QPuvrykcnY,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:0p7MucNl42X928zuT1iZCX,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:0r97HhdPS2gmxlC8VlY40s,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:0wAtZN1NyyFr85GOz4IoZK,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:0zmxqIjwAYlgcN8EewlGgB,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:12LjzYWPDVmq2YVn7ABByJ,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:12zOHuvvti8pDCJPiAKR6X,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:13F1AunNkOPDFNx4qU45Yi,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:14JWHz7zXhEjcDmOnTJgPu,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:1ATiYARYMDX7OMTX4RrFlw,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:1BBoow3jdOQDYqUUSVHcqt,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:1ChXCn8eqUoqMsGxeYEIEH,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:1K1wiCI72t7woE8VfrJg2K,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:1KZYPGDt5PQGVekS9jpLG6,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:1Lv1DwrC0wphiUnlhDczkK,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:1OCezcm1Sy4qHouo4S5pYp,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:1UwzIpBrQQfYGlG8h7Aux4,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:1Wrn95wC9svYqRRPovuW8x,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:1ZT4T8ftv5PHgpNvpEzKHp,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:1Zn73d2gGlicKht8Gy2dEC,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:1ceRZjxysooUhNqjsvetIF,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:1e41zTu6iZWK8dnqCdU4fd,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:1f64W90KNdGhGzoElkVy3G,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:1hbuMBVYa6QoqqnqZP7YJN,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:1hjFqmh8TZi7qTOoOpWQIi,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:1iiQOsAUa2NGmktnvzxaGB,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:1joDzsy0rLrltCMjf8hIZk,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:1neavdmcTYipmJqCNlwhRo,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:1r2DD0vabJ1pnNHIIizopr,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:1v3vMPC0nMLJ3pqTfIfSfE,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:1vWAWChbVffjnpl6PPzUA4,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:21V4PYCwr3bPUQ3g2MRiVi,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:23esxSOldUXZFyucgRXauX,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:26CdQ7JMFDD8kSjpebz2eu,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:26VXjT62aGxdMVDPwAQL4a,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:29GJWMhsi9PL4QecBU9gSe,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:29lgND5UlmYysapjjplX1k,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:2E0Q7KZ2b6wTMsuDA8lRhz,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:2GNjTKljmnTuM1u1JybqWo,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:2LFJqmTpIBmUa86o2bq3OI,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:2NGHds6014uNVH9H63arzc,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:2PqNqkIsqlnjZELHdTGHhE,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:2TDN9o95jGXHlFFKdf6Eoq,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:2VxVfSgqjiUq0Lo6wdqfTT,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:2Yf9vmbIP7T5ePTWJBRHLB,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:2ZMvwoZWmfzB8GbdkS1zQT,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:2gamjD7tMdIsxVpYBC86I2,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:2iXNlTDvEMN274pMhS5jxm,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:2jCWcL2WI97EZU9Im0xVrd,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:2laGhdw5dctzR2MM6NghJ0,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:2xIQfni4ohls4aDybQLdWn,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:2yYoMpdah6zLxZakpCFs9I,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:2zspeAzgqAGGXCqMRToZA9,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:31AZdDNdlQCUezidrDWH47,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:31dHappgsBbViaFb5O26AD,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:32nPG1lcFo1yMLAvxkqJMI,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:32ohdHhdVPpZtRKlZv6dS5,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:34c7zY3bo50nlq6x69nfNc,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:34mjwTLHXOlw8hkXThHtkG,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:3BtD1leAlPIEwzBbddVbu3,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:3HtCNpL6JQ5k5Mqtee3kWc,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:3N0s6pKEKkV7xqFgt4L4Xq,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:3O2O8b69mNozAOATbfbKDP,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:3PzrgxokeKboRe1MyMkAsz,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:3UfHf3OZVwTS9bip0AQykg,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:3WCamrmSMc9lwnY7GygErR,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:3YhQthjnOeJquPn2f1c93j,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:3ao7nFG8rHS8OYbCvA0Cuo,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:3by3Ot4t6qvbM5m8aARcnU,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:3dK10JRS2TarLCLWZbo27R,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:3dijT40beX4KWeV7rUqLOP,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:3eiAUStWjc93DBuEPlEBSP,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:3j5cVlrOLcjWRUZCVxXP43,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:3pMMV07c8cnoEq4cCPwZnV,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:3rXRGfUKRxuX0jdnBXeFk6,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:3sDfDzDuu3n8eK0onbAXwA,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:3sEMnEwMLitPryhuGxgQpV,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:3sSqxCSGPFSnYgSpTO2Z3z,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:3yIWNNQnAQeCmPgjEZ8UwX,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:3ydVMQUTvpVrF8dZrsl5Ev,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:3yfUKhwg1Z3EQ9JDuD4IcK,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:43ImiMGkllrumEdG03D0nX,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:48yLOxQazsbzSdz3Rq8qev,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:4BxkxmC4faMNZnyfC93vPj,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:4G1SNHok5v4z8EhG4dsZBi,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:4HJa04mR7oM1E1QfBQnJOe,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:4Iua163lGhHg173SzY7g45,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:4JXQYuYn9NLqe9iVVAl21T,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:4KTOl5qB3uTITHsRUnStDT,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:4Mly8lJA2TBdN10JDgMCZm,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:4PpdgsxpYNn7VJBQJX4jy2,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:4QpCaoTElARQj31WH2lPAx,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:4XHyY3bzqsR7sa2C7RPxVb,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:4Z1UxWGoY904w8k9mszKM7,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:4bjAq5Ve39zaErDRO0rhsH,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:4gThvgaLCcABLJIFFKTlig,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:4mduuj01b4mVak85MrC7OF,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:4oJ0kJqH0cxo6KA9aUu6O7,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:4wSnRMekUb9HNqBVb7n2YB,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:515kT5o43krCwzFt8FzB8i,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:51etNICsNf6ltMHZ4I0i2q,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:55X24BGkDWD7lsHNsmGSY3,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:55pyAtpmb5fH2pYCK1wxBH,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:581cgS1NDR4ccoyJ8Mlumr,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:58u2dDw3sh2yW4ESZHEPPO,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:5E97lO1DOegAaoXFo9Ydeb,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:5GbOl9pbHEzSYSUGlmScAG,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:5HYXEEalWgkYTPCphTXRNY,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:5MTSnTHRueOmkRKxZl5cnD,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:5QNMePqrnx2LEGIBnT7gEt,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:5QUg8sW1xAK7ENDQNfRsZk,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:5QjudrRTfGuFlouT4LcV2j,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:5TooCaJdIpM4PSFIAKpqOx,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:5WOSo1bZ4XCBXOPaXchqum,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:5XYA3OqUUlTwmd68LoRZ41,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:5bydS2TjR8Ac2P72MDC5Wr,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:5deo7Ft5wjFnOHDiW70nID,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:5ggAFuPO4UTnwTyQvsXKrH,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:5oACKmPZvv5I3yMSMuGviS,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:5r3qjqRLBS0SsLkuuBVntw,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:5sbIyLgUYKMPD0RdpAdeUf,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:5xydghdYPMMVdQJTVX2ZPX,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:5z4MlxrfIQY1a21LBoFUCF,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:5z8Ci3BEYcJE74WS5c2Xtg,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:62qDWPZpDnLJqL85aWZs2E,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:65EtDy80IN2jnroVPhiOtx,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:663LMA5z3qtBuiFLhnjvvI,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:66Jfdc0nO0rGPxOQN6yfXz,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:67SOOKfcONBy6SdpoVz2bL,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:69FbfBxdOQ46TrFPBcUnYZ,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:6Cf92UVZEP2X4IVG96Rxlx,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:6D2m6JYhKjzz3gVmvjZTAg,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:6DY6DT8yFhYMLzawndbTLn,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:6Dhas016rdWQd49cGPeeor,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:6E4pjpSYbSHc3DRnLSnYcE,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:6F6k480dc0Xm5VAsdotoGp,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:6HNNTVNlggNdn82uVfhnv6,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:6Jg6KshLjhoSZw3J9IKl4X,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:6KLB4fl8olgi63Ou1rCk6G,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:6TkDRZTjNLZZcrSQyjUSZZ,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:6Ww7NRbAZVhujfpzbxDwT1,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:6XE1ggsXC79s3EbG5pSI8u,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:6XvANHX6bfvmhYyvYwUQih,spotify:artist:20iZXzMb8LoWXOeca32i82,1
spotify:track:6Y6TlK3fa3P2lGvHAM5yLq,spotify:artist:20iZXzMb8LoWXOeca32i82,1
