tag,artist_mbid,mb_tag
,122d63fc-8671-43e4-9752-34e846d62a9c,pop
,134e6410-6954-45d1-bd4a-0f2d2ad5471d,pop
,14102906-da3c-469c-96b0-3e9ca2bf48de,pop
,149f91ef-1287-46da-9a8e-87fee02f1471,pop
,151cd917-1ee2-4702-859f-90899ad897f8,pop
,164f0d73-1234-4e2c-8743-d77bf2191051,pop
,1882fe91-cdd9-49c9-9956-8e06a3810bd4,pop
,197450cd-0124-4164-b723-3c22dd16494d,pop
,1a10b34d-293a-42f6-856c-fb44d19210f6,pop
,1b8bdee5-783a-4eca-88e5-3e9460739546,pop
,1bb82b3b-e01e-40c0-90d1-c8e8f937b9be,pop
,1c46e82f-4764-4d82-a33b-5d5aee5e2881,pop
,1de1abbd-d800-41e6-9967-d3f904b2bb80,pop
,1df15ee0-b52b-4315-9cb9-bc5a27a685e9,pop
,1e4460c9-4d4a-4eb7-b2a6-3718e6e1020b,pop
,1ee18fb3-18a6-4c7f-8ba0-bc41cdd0462e,pop
,1fda852b-92e9-4562-82fa-c52820a77b23,pop
,20244d07-534f-4eff-b4d4-930878889970,pop
,20395131-fbde-43ce-b141-b700cfdae99c,pop
,20ed1946-1317-4f9e-ae72-817548b4ace2,pop
,23964660-e7a0-4ba7-86c8-1cd793fa074a,pop
,23c8056b-ee13-4cfc-a772-2f5292e35bb5,pop
,257b03c5-85b7-4ce9-84b4-6e24aa888205,pop
,25f3abd9-63b5-471a-bd25-feb9672dfa11,pop
,260b6184-8828-48eb-945c-bc4cb6fc34ca,pop
,285e1285-aecc-478f-a8da-0c8cf69e1217,pop
,28737730-ec70-4da5-89c5-77ac13c5c34d,pop
,2882ffa3-dec9-4055-a842-a950728bcb02,pop
,2891369d-d843-45d1-ac1d-52982095ae8c,pop
,28aee606-d7a9-4b8d-b234-dd5e0d99c259,pop
,2bd8101a-11c3-42d5-a9bd-6a3b26445f7e,pop
,2c4dae8c-e591-49e0-9c5a-62b310a15788,pop
,2c69465c-0f76-45ce-90a2-1ed0fdacc997,pop
,2e229823-0fc2-438b-aacb-5de02bd0b9b7,pop
,2f3c4d70-0462-40da-bba3-0aec5772c556,pop
,2f548675-008d-4332-876c-108b0c7ab9c5,pop
,2f569e60-0a1b-4fb9-95a4-3dc1525d1aad,pop
,300c4c73-33ac-4255-9d57-4e32627f5e13,pop
,30fdbdbd-695c-4802-9413-c2adc0139f54,pop
,3377f3bb-60fc-4403-aea9-7e800612e060,pop
,33ca19f4-18c8-4411-98df-ac23890ce9f5,pop
,351d8bdf-33a1-45e2-8c04-c85fad20da55,pop
,35f3e736-e27b-4a26-892c-c00179d163d5,pop
,364f3cef-442b-4182-ae78-4e7e79683c24,pop
,36dbab10-2d64-4dd0-88ad-c6249f7c6e30,pop
,378cf601-bda2-4cb2-b57f-bd547614a3df,pop
,37fa0bfd-8bf7-422c-a97a-f8deda49b3a4,pop
,381086ea-f511-4aba-bdf9-71c753dc5077,pop
,38f59974-2f4d-4bfa-b2e3-d2696de1b675,pop
,3a592f93-5c88-4b7c-a10f-8eb3dcbadde7,pop
,3abc7470-3d67-4272-a24c-439f411b42eb,pop
,3c004c98-aab6-4b63-a2df-e07c98e73b0a,pop
,3cb25fb2-5547-4b05-adec-1a5e37830d46,pop
,3d2ac089-fdc8-4381-a4b5-fcdc7fc36590,pop
,3f5be744-e867-42fb-8913-5fd69e4099b5,pop
,3f9861c8-46ff-4c88-86f6-8c72fbb6a122,pop
,423f606b-f71c-4262-8575-a3293218e8b3,pop
,42a8f507-8412-4611-854f-926571049fa0,pop
,4449ccf6-c948-4d33-aa97-b6ad98ce4b5b,pop
,44cf61b8-5197-448a-b82b-cef6ee89fac5,pop
,45a663b5-b1cb-4a91-bff6-2bef7bbfdd76,pop
,486067ad-56d6-48b5-957b-d6cfe3e1af73,pop
,49b4ba82-fb3d-4a03-ad4c-b802b2498d8f,pop
,4a401bc6-c2c7-4c2a-b3e3-1d48ad8535f0,pop
,4b462375-c508-432a-8c88-ceeec38b16ae,pop
,4b66082d-36a3-4418-a80c-ea7773e46bf6,pop
,4bdcee62-4902-4773-8cd1-e252e2e31225,pop
,4c8ead39-b9df-4c56-a27c-51bc049cfd48,pop
,4d2956d1-a3f7-44bb-9a41-67563e1a0c94,pop
,4d5447d7-c61c-4120-ba1b-d7f471d385b9,pop
,506c92c3-0d1f-4bc9-b6ee-848c99ef5fd4,pop
,52494f9b-789d-4467-bcaf-9915e70cc8f6,pop
,525f1f1c-03f0-4bc8-8dfd-e7521f87631b,pop
,54799c0e-eb45-4eea-996d-c4d71a63c499,pop
,54c1f74e-2cd7-481d-9d31-7808fc2dbf05,pop
,54fc0558-12b5-4854-9d57-9441bcd73a72,pop
,55e6074f-ef78-4ec3-8fff-bd1b8cc8c14a,pop
,5803c81e-739a-4057-9a5c-cf84e55db630,pop
,589ef702-7f3a-4a1c-8f2c-4727005cfc0e,pop
,58f1e354-ecbc-4fd3-aa25-97eb1d9bd8b9,pop
,596ffa74-3d08-44ef-b113-765d43d12738,pop
,5a2463af-eef0-4a22-bc8f-5865fbe9c78e,pop
,5a6131f9-f8db-4722-b4d7-6a0c7183c590,pop
,5a85c140-dcf9-4dd2-b2c8-aff0471549f3,pop
,5b0d71ae-eb06-4be1-adbe-89d8fb73a574,pop
,5b64e344-b2fb-47bd-bd7b-4c793b17d472,pop
,5df62a88-cac9-490a-b62c-c7c88f4020f4,pop
,5e6c760b-42e0-4df4-a221-0269355da00a,pop
,5fee3020-513b-48c2-b1f7-4681b01db0c6,pop
,603ba565-3967-4be1-931e-9cb945394e86,pop
,611700cf-27f0-4dc9-ae80-c513a767853e,pop
,64b94289-9474-4d43-8c93-918ccc1920d1,pop
,64f9c914-74a0-4f6b-8589-6261851b0ab9,pop
,650e7db6-b795-4eb5-a702-5ea2fc46c848,pop
,65314b12-0e08-43fa-ba33-baaa7b874c15,pop
,663f33f4-8e5f-4773-93ea-493a1135de9a,pop
,6806600b-f824-4874-b574-f7b9a3e6cd3d,pop
,68cff6ec-3751-4bd5-9254-f4a77fe7e08f,pop
,6925db17-f35e-42f3-a4eb-84ee6bf5d4b0,pop
,6be2828f-6c0d-4059-99d4-fa18acf1a296,pop
,6de0f914-3e60-4418-be3b-42e0feb6eb4d,pop
,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,pop
,6f6fd596-76e0-4b82-aa37-f558ac2d337b,pop
,7364dea6-ca9a-48e3-be01-b44ad0d19897,pop
,73e5e69d-3554-40d8-8516-00cb38737a1c,pop
,73fdb566-a9b1-494c-9f32-51768ec9fd27,pop
,749ef494-8518-4b49-b685-63d8e728d25c,pop
,77ed79b1-066f-46cf-b85b-01f77aa78deb,pop
,79239441-bfd5-4981-a70c-55c3f15c1287,pop
,79c67eb5-3851-4b28-bfe0-3adfcd6f58d7,pop
,7abb4b9b-6772-47ee-81b5-5da95a726e2a,pop
,7bbd3cf6-5885-40c7-a3d0-f47d10ef2f4c,pop
,7cfaac66-62e5-4fcd-af1b-9d3aa8f68e8b,pop
,7e00c640-fa26-4c83-bdac-ef7a1ecd863a,pop
,7e9bd05a-117f-4cce-87bc-e011527a8b18,pop
,7eb1ce54-a355-41f9-8d68-e018b096d427,pop
,8006f1d0-8851-46d8-a928-085c686b29b9,pop
,802a3ea8-bd1b-4f97-9998-cbdd099d63d9,pop
,82eb8936-7bf6-4577-8320-a2639465206d,pop
,83096042-3785-481e-8843-dee69f1aad12,pop
,830e5c4e-6b7d-431d-86ab-00c751281dc5,pop
,8541e7c3-301f-4ffa-8a87-804c4836fe34,pop
,8560d4e8-05e2-4c20-980b-ad2db445dd5d,pop
,859d0860-d480-4efd-970c-c05d5f1776b8,pop
,866e346f-8171-4c67-80fc-9ecd915cf83f,pop
,88d17133-abbc-42db-9526-4e2c1db60336,pop
,89ccd7c3-b4f8-45a6-a53f-e903eaaf96be,pop
,8a9ac1cb-faae-434e-8d60-b139a3707dfc,pop
,8da127cc-c432-418f-b356-ef36210d82ac,pop
,8ddb77ac-3083-4c51-8fc1-ec5e9f35fcfa,pop
,8e494408-8620-4c6a-82c2-c2ca4a1e4f12,pop
,9252ca18-015c-484c-ae59-5670784887d3,pop
,943e3724-27e7-4e23-9b1c-cc5d46b5bcc7,pop
,97f067d5-ccfe-4d94-ba46-d0803862a9b2,pop
,9a4f2c10-60d6-4f78-9f8c-c0162424c41f,pop
,9a93190b-3e24-4586-bc10-aefd1ad8de01,pop
,9e103f85-7af7-41d7-b83b-49ba8f0c5abf,pop
,9f2ae371-63ad-496e-95ca-f90bad9b5b23,pop
,9f47e427-c31c-49fe-90d6-92ab6029d405,pop
,9fb041a3-b06c-4ba8-9318-5c71e1804323,pop
,a1421d73-1a21-484b-97ad-77c9a5676daf,pop
,a16d1433-ba89-4f72-a47b-a370add0bb55,pop
,a42d3fd5-55de-4206-86c3-4fbb5404018f,pop
,a477e067-629a-41bc-9878-21a6fb559a57,pop
,a47c3aa2-7d87-475c-a2c7-1e2047dafb09,pop
,a4ee23b5-3c30-4cbe-9b9c-5fd7e2709d16,pop
,a6c6897a-7415-4f8d-b5a5-3a5e05f3be67,pop
,a6de8ef9-b1a1-4756-97aa-481bbb8a4069,pop
,a717be4f-8b3d-4355-b33c-2b84f88fe40d,pop
,a97f393a-13a7-4645-8bba-f10bd22d7228,pop
,add5f522-25df-41c4-815e-0ca9f60b83e4,pop
,ae002c5d-aac6-490b-a39a-30aa9e2edf2b,pop
,ae98b8c4-d8fc-4ff9-9b4e-4bc1fd8575d1,pop
,aef06569-098f-4218-a577-b413944d9493,pop
,afb680f2-b6eb-4cd7-a70b-a63b25c763d5,pop
,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,pop
,b202beb7-99bd-47e7-8b72-195c8d72ebdd,pop
,b3977da4-f899-4328-921b-ecc599a5618a,pop
,b60527cc-54f3-4bbe-a01b-dcf34c95ae14,pop
,b7539c32-53e7-4908-bda3-81449c367da6,pop
,b7d92248-97e3-4450-8057-6fe06738f735,pop
,b7f2cca2-72c6-41fb-ae33-53370fc62fe7,pop
,b83bc61f-8451-4a5d-8b8e-7e9ed295e822,pop
,b8549efe-f4fd-4dc0-8ef1-226e9c400233,pop
,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,pop
,ba550d0e-adac-4864-b88b-407cab5e76af,pop
,bb59221a-bb93-48e8-9100-54e5988403ae,pop
,bd01c9d7-89dd-4cb4-9baa-a43bfa292bed,pop
,bd13909f-1c29-4c27-a874-d4aaf27c5b1a,pop
,be547bca-8718-4762-bf1b-34a3bdb4938f,pop
,bf24ca37-25f4-4e34-9aec-460b94364cfc,pop
,c2343600-2cd6-4a7e-a3f6-db5800933d1b,pop
,c234fa42-e6a6-443e-937e-2f4b073538a3,pop
,c33c2065-b1c3-4406-b066-d33a9e2ea71a,pop
,c3c82bdc-d9e7-4836-9746-c24ead47ca19,pop
,c3da3346-2643-48a7-93cd-011f6834b3d7,pop
,c4b87e45-c07a-460f-9c58-8d15328e2964,pop
,c9584c27-f240-4f0e-8e82-3470111f24be,pop
,cc197bad-dc9c-440d-a5b5-d52ba2e14234,pop
,cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493,pop
,ccb8f30e-4d71-40c4-8b1d-846dafe73e2c,pop
,ccbdc2ab-1055-44d5-8417-a6b4898bf91b,pop
,cdcd53c9-f37c-48cc-b7e3-dfe34be22e92,pop
,ce08fe7b-89f5-4330-9cd9-fe5f2d60e20f,pop
,d1a6f4f1-fbda-4898-80a2-9226d54bbd17,pop
,d24fb461-dee8-41fc-bb15-2f13bb2644a6,pop
,d2582c77-6b0f-4b2f-802f-8f3cad1a5fec,pop
,d339efbb-77b9-4147-ba9e-59f2f24550b2,pop
,d4c94cd6-dd98-48c2-b1d0-6d4620c350d5,pop
,d55f006f-27bb-43a0-9b63-8f408449c008,pop
,d570bb31-b9ca-45a4-a2d9-11b186d9c159,pop
,d5be5333-4171-427e-8e12-732087c6b78e,pop
,d68fda90-ab8d-4799-be56-317ba4ae700f,pop
,d8df96ae-8fcf-4997-b3e6-e5d1aaf0f69e,pop
,da93733b-4c70-4661-99d2-a8136c677398,pop
,daa09819-5da5-4c7a-8bef-eb372bb27ff1,pop
,dacc2d64-7e59-42a8-87a9-10c53919aff2,pop
,db8fad3a-e131-47a1-8782-c2ee93708cdd,pop
,dcd4701d-64ec-443d-bfbf-73fc87c44bd6,pop
,e0140a67-e4d1-4f13-8a01-364355bee46e,pop
,e089ceae-91ac-4abe-b0de-120925e7632f,pop
,e148e786-f078-49e2-a9fb-fd044bd68905,pop
,e2b96b55-35c4-45b9-8d7b-726ac927982f,pop
,e32f2cd6-8695-4914-9c24-72e02ebd09ee,pop
,e3d5b5ec-101a-4529-9f2d-01dca64cf44e,pop
,e42680f7-e439-4666-9c2c-536c2b3c6db3,pop
,e4b87494-a5eb-439d-b3bf-5f1b46d4dc6b,pop
,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,pop
,e520459c-dff4-491d-a6e4-c97be35e0044,pop
,e5257dc5-1edd-4fca-b7e6-1158e00522c8,pop
,e54be6b7-5c26-4b47-bb3f-c137429b9b55,pop
,e5712ceb-c37a-4c49-a11c-ccf4e21852d4,pop
,e7b587f7-e678-47c1-81dd-e7bb7855b0f9,pop
,ec2bcb77-b9a1-49e2-bfe7-419586bbef48,pop
,ed29398b-bbf3-42a0-8eff-8631509c271d,pop
,edf81f9b-d3f0-4d57-9636-d08e851b1640,pop
,eea8a864-fcda-4602-9569-38ab446decd6,pop
,efc8a006-d0c6-4a9b-8cb1-91ca770fa2b9,pop
,f27ec8db-af05-4f36-916e-3d57f91ecf5e,pop
,f29e031f-c6b6-4d52-8edd-dc8e14378e74,pop
,f37c537b-3557-4031-bfd6-ab63ced32854,pop
,f46bd570-5768-462e-b84c-c7c993bbf47e,pop
,f4abc0b5-3f7a-4eff-8f78-ac078dbce533,pop
,f4d5cc07-3bc9-4836-9b15-88a08359bc63,pop
,f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387,pop
,f7441bc7-d7de-4813-a2fc-31a4033d396d,pop
,f82bcf78-5b69-4622-a5ef-73800768d9ac,pop
,faf4cefb-036c-4c88-b93a-5b03dd0a0e6b,pop
,fbe054ec-a143-4101-9e9e-64abc5ff5ac9,pop
,3037bd18-0079-4e4b-9ce1-758689e210d8,pop and chart
,6e019bc6-5c23-4935-94f0-4a896631d846,pop and chart
,8a9ac1cb-faae-434e-8d60-b139a3707dfc,pop and chart
,951d2103-9c7d-4849-ae60-88bf6aa4790b,pop and chart
,9b64cf5d-1f4a-45b5-a84a-5109a88f178f,pop and chart
,d574c9bd-46f6-440a-8d6a-8412a283eeb1,pop and chart
,dad5db58-4e7a-4f5c-a809-eb525fdd5794,pop and chart
,ed29398b-bbf3-42a0-8eff-8631509c271d,pop and chart
,73e5e69d-3554-40d8-8516-00cb38737a1c,pop culture
,88d17133-abbc-42db-9526-4e2c1db60336,pop folk
,27e2997f-f7a1-4353-bcc4-57b9274fa9a4,pop metal
,0103c1cc-4a09-4a5d-a344-56ad99a77193,pop punk
,1ba97964-8d70-4b33-a361-d1a4ed222672,pop punk
,260b6184-8828-48eb-945c-bc4cb6fc34ca,pop punk
,44cf61b8-5197-448a-b82b-cef6ee89fac5,pop punk
,516cef4d-0718-4007-9939-f9b38af3f784,pop punk
,6925db17-f35e-42f3-a4eb-84ee6bf5d4b0,pop punk
,830e5c4e-6b7d-431d-86ab-00c751281dc5,pop punk
,bbc5b66b-d037-4f26-aecf-0b129e7f876a,pop punk
,04b67fdc-8fdb-47e0-8307-d260abbc93f8,pop rap
,0b30341b-b59d-4979-8130-b66c0e475321,pop rap
,0fe5df51-ba65-4784-ba85-7d024a107a8a,pop rap
,1036b808-f58c-4a3e-b461-a2c4492ecf1b,pop rap
,149f91ef-1287-46da-9a8e-87fee02f1471,pop rap
,164f0d73-1234-4e2c-8743-d77bf2191051,pop rap
,1c46e82f-4764-4d82-a33b-5d5aee5e2881,pop rap
,271c1826-e8c2-404a-8217-7ce3fb292735,pop rap
,2e80ba15-ec0f-4bd4-b263-7e0671f38255,pop rap
,3414d446-735a-443c-931f-10634f57e5b9,pop rap
,355cc194-b8db-4af2-8678-c7ad54213f4b,pop rap
,381086ea-f511-4aba-bdf9-71c753dc5077,pop rap
,3a052c99-8c18-484a-8beb-9873b4fb3106,pop rap
,3d8084a9-656e-497b-a368-04b59fd75ce0,pop rap
,3dda8202-ce15-4031-862a-77bc6759d15e,pop rap
,480cdd78-e54e-4518-9ec9-572a62d7e1e1,pop rap
,4fbc55bb-61be-4eb7-b4b4-c08c68b4e060,pop rap
,5df62a88-cac9-490a-b62c-c7c88f4020f4,pop rap
,5f6ab597-f57a-40da-be9e-adad48708203,pop rap
,60614320-9caf-4ae4-bded-7140672fdf8a,pop rap
,72d424d0-c349-4164-ae3e-8e5274f97b98,pop rap
,73fdb566-a9b1-494c-9f32-51768ec9fd27,pop rap
,859d0860-d480-4efd-970c-c05d5f1776b8,pop rap
,8cea34d9-e1a5-4a92-87da-de947f741fe6,pop rap
,8dfe067c-ae90-472e-80f2-fcee9be4e158,pop rap
,9252ca18-015c-484c-ae59-5670784887d3,pop rap
,942a9807-9c1a-4a0e-a285-1fde2c5be9d1,pop rap
,94c338ff-1985-4429-9dc8-997b61bb5932,pop rap
,993b5a29-a8f1-49d7-9ef3-e05233041454,pop rap
,9f92f1e5-7b25-4be2-ab61-76b6db556887,pop rap
,9fff2f8a-21e6-47de-a2b8-7f449929d43f,pop rap
,a4a01f5d-18e7-4571-8c3a-76ec0e24e2d7,pop rap
,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,pop rap
,ce09ea31-3d4a-4487-a797-e315175457a0,pop rap
,d574c9bd-46f6-440a-8d6a-8412a283eeb1,pop rap
,d5be5333-4171-427e-8e12-732087c6b78e,pop rap
,daa09819-5da5-4c7a-8bef-eb372bb27ff1,pop rap
,db48610c-6d8f-4d10-90ca-c4d14bb1a8b1,pop rap
,e0e1db18-f7ba-4dee-95ff-7ae8cf545460,pop rap
,e565610b-9a8f-451d-b594-ea658d76f725,pop rap
,ee27b2d8-648c-4a9d-a68c-e55066959975,pop rap
,f6af669a-56ea-448a-a044-de76181ada33,pop rap
,f7ba7fbe-c6bd-4ac0-bee9-c25c558d7d62,pop rap
,f82bcf78-5b69-4622-a5ef-73800768d9ac,pop rap
,f99b7d67-4e63-4678-aa66-4c6ac0f7d24a,pop rap
,4d2956d1-a3f7-44bb-9a41-67563e1a0c94,pop reggae
,f37c537b-3557-4031-bfd6-ab63ced32854,pop reggae
,0103c1cc-4a09-4a5d-a344-56ad99a77193,pop rock
,012151a8-0f9a-44c9-997f-ebd68b5389f9,pop rock
,037b679d-ab3c-4434-a38b-74700ee48890,pop rock
,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,pop rock
,05517043-ff78-4988-9c22-88c68588ebb9,pop rock
,070d193a-845c-479f-980e-bef15710653e,pop rock
,0aa8294b-6332-4b65-b677-e3a1f8591d3b,pop rock
,0ab49580-c84f-44d4-875f-d83760ea2cfe,pop rock
,122d63fc-8671-43e4-9752-34e846d62a9c,pop rock
,12a43a61-e31a-4cac-92a6-c95ce9cdfe3c,pop rock
,160629ab-ec18-4931-8c95-02cb92d06186,pop rock
,1798d7ba-fc22-4cca-bbda-7542ab5a3c67,pop rock
,18a33653-bbaf-4aa7-884c-73f02a7a4515,pop rock
,20244d07-534f-4eff-b4d4-930878889970,pop rock
,21551f7d-93f2-4cb7-ba71-7f260058e923,pop rock
,26fa8b67-6c7f-406c-ad64-a1d070092df2,pop rock
,2e229823-0fc2-438b-aacb-5de02bd0b9b7,pop rock
,2f354cca-0eba-46e2-a716-96f14f47865a,pop rock
,2f569e60-0a1b-4fb9-95a4-3dc1525d1aad,pop rock
,300c4c73-33ac-4255-9d57-4e32627f5e13,pop rock
,3248ed2d-bada-41b5-a7b6-ac88faa1f1ac,pop rock
,3377f3bb-60fc-4403-aea9-7e800612e060,pop rock
,364f3cef-442b-4182-ae78-4e7e79683c24,pop rock
,3862342a-43c4-4cdb-8250-bfdbfb5e1419,pop rock
,3f5be744-e867-42fb-8913-5fd69e4099b5,pop rock
,42a8f507-8412-4611-854f-926571049fa0,pop rock
,44cf61b8-5197-448a-b82b-cef6ee89fac5,pop rock
,4b462375-c508-432a-8c88-ceeec38b16ae,pop rock
,4bdcee62-4902-4773-8cd1-e252e2e31225,pop rock
,4c8ead39-b9df-4c56-a27c-51bc049cfd48,pop rock
,4c98aa1b-34eb-4336-987f-5e50aa059c00,pop rock
,4d2956d1-a3f7-44bb-9a41-67563e1a0c94,pop rock
,4d5447d7-c61c-4120-ba1b-d7f471d385b9,pop rock
,516cef4d-0718-4007-9939-f9b38af3f784,pop rock
,52494f9b-789d-4467-bcaf-9915e70cc8f6,pop rock
,5b0d71ae-eb06-4be1-adbe-89d8fb73a574,pop rock
,5d02f264-e225-41ff-83f7-d9b1f0b1874a,pop rock
,5e3bc4c7-adbe-40e0-b56e-57d755908d52,pop rock
,6390e20f-bacf-474e-954e-5b12da73350e,pop rock
,64b94289-9474-4d43-8c93-918ccc1920d1,pop rock
,650e7db6-b795-4eb5-a702-5ea2fc46c848,pop rock
,67f66c07-6e61-4026-ade5-7e782fad3a5d,pop rock
,6925db17-f35e-42f3-a4eb-84ee6bf5d4b0,pop rock
,6958e806-1e14-4844-a0a7-07a27756aa0f,pop rock
,6d24f102-5c43-453a-8664-4ee092f441cf,pop rock
,6e019bc6-5c23-4935-94f0-4a896631d846,pop rock
,70f0e309-5418-49b6-a130-666e2f76eecd,pop rock
,73c3f499-60e2-44e1-81dd-7fe2191461fa,pop rock
,77191d5f-1045-4b3b-ad7f-12ea398db929,pop rock
,78692212-af57-402a-a291-3938ca356500,pop rock
,7e9bd05a-117f-4cce-87bc-e011527a8b18,pop rock
,7fe96b15-5608-430e-ad25-77a01353c5d9,pop rock
,8006f1d0-8851-46d8-a928-085c686b29b9,pop rock
,82eb8936-7bf6-4577-8320-a2639465206d,pop rock
,830e5c4e-6b7d-431d-86ab-00c751281dc5,pop rock
,835a6d9c-fea0-4a71-ae52-9c4da946433a,pop rock
,8560d4e8-05e2-4c20-980b-ad2db445dd5d,pop rock
,85d76093-9865-4605-97fa-8c910929d366,pop rock
,8aa5b65a-5b3c-4029-92bf-47a544356934,pop rock
,8bfac288-ccc5-448d-9573-c33ea2aa5c30,pop rock
,97f067d5-ccfe-4d94-ba46-d0803862a9b2,pop rock
,9a3bf45c-347d-4630-894d-7cf3e8e0b632,pop rock
,9a6adb63-10a9-417a-8cd9-3b0fcf5475c5,pop rock
,9c9f1380-2516-4fc9-a3e6-f9f61941d090,pop rock
,9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa,pop rock
,a1421d73-1a21-484b-97ad-77c9a5676daf,pop rock
,a42d3fd5-55de-4206-86c3-4fbb5404018f,pop rock
,a47c3aa2-7d87-475c-a2c7-1e2047dafb09,pop rock
,a6c6897a-7415-4f8d-b5a5-3a5e05f3be67,pop rock
,aab5c954-cabe-432e-899e-1c4f99757327,pop rock
,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,pop rock
,b2c2d4fe-8c1e-44ec-8be6-ff500e105a90,pop rock
,b4691384-50c3-4afd-9988-51d3ec5db65d,pop rock
,b7d92248-97e3-4450-8057-6fe06738f735,pop rock
,b7f2cca2-72c6-41fb-ae33-53370fc62fe7,pop rock
,b83bc61f-8451-4a5d-8b8e-7e9ed295e822,pop rock
,b8549efe-f4fd-4dc0-8ef1-226e9c400233,pop rock
,ba550d0e-adac-4864-b88b-407cab5e76af,pop rock
,bbc5b66b-d037-4f26-aecf-0b129e7f876a,pop rock
,bd13909f-1c29-4c27-a874-d4aaf27c5b1a,pop rock
,bd268536-b428-4e8f-b358-77b0622b62ff,pop rock
,bf24ca37-25f4-4e34-9aec-460b94364cfc,pop rock
,c2343600-2cd6-4a7e-a3f6-db5800933d1b,pop rock
,c33c2065-b1c3-4406-b066-d33a9e2ea71a,pop rock
,c44e9c22-ef82-4a77-9bcd-af6c958446d6,pop rock
,c6f5969f-1f65-465c-8603-ec2d1e31e39d,pop rock
,cc197bad-dc9c-440d-a5b5-d52ba2e14234,pop rock
,ccb8f30e-4d71-40c4-8b1d-846dafe73e2c,pop rock
,cdcd53c9-f37c-48cc-b7e3-dfe34be22e92,pop rock
,d4c94cd6-dd98-48c2-b1d0-6d4620c350d5,pop rock
,d70c2ae1-911a-4bea-8ef4-63564a150ff2,pop rock
,daa09819-5da5-4c7a-8bef-eb372bb27ff1,pop rock
,e42680f7-e439-4666-9c2c-536c2b3c6db3,pop rock
,e54be6b7-5c26-4b47-bb3f-c137429b9b55,pop rock
,e57f0cac-4f56-473c-8d7e-d93f753fd586,pop rock
,e64bf907-c90f-4cf1-bd0c-81593b42d4d9,pop rock
,f27ec8db-af05-4f36-916e-3d57f91ecf5e,pop rock
,f37c537b-3557-4031-bfd6-ab63ced32854,pop rock
,f46bd570-5768-462e-b84c-c7c993bbf47e,pop rock
,f4d5cc07-3bc9-4836-9b15-88a08359bc63,pop rock
,f7fda030-0ba1-42e9-a385-3deebc939bc9,pop rock
,fab34286-b8e1-4879-bce3-194e1358fbd2,pop rock
,faf4cefb-036c-4c88-b93a-5b03dd0a0e6b,pop rock
,fb147b8f-0144-4418-acaa-90b2d9779840,pop rock
,fbb375f9-48bb-4635-824e-4120273b3ba7,pop rock
,fc971eae-9928-4ab8-9e93-2cac4f74adaa,pop rock
,9252ca18-015c-484c-ae59-5670784887d3,pop singir-songwriter filipino opm p-pop pinoy ppop idol group original rapper edm ppopidol group
,0307edfc-437c-4b48-8700-80680e66a228,pop soul
,070d193a-845c-479f-980e-bef15710653e,pop soul
,07832b42-8826-4ab1-acd3-c49a2f595ffe,pop soul
,149f91ef-1287-46da-9a8e-87fee02f1471,pop soul
,1c9d555e-d20a-46d9-93a3-bf7e0d263ece,pop soul
,1ee18fb3-18a6-4c7f-8ba0-bc41cdd0462e,pop soul
,2c6c53ea-09d4-4d98-b174-c9aa83d4fecf,pop soul
,589ef702-7f3a-4a1c-8f2c-4727005cfc0e,pop soul
,5a85c140-dcf9-4dd2-b2c8-aff0471549f3,pop soul
,5fee3020-513b-48c2-b1f7-4681b01db0c6,pop soul
,603ba565-3967-4be1-931e-9cb945394e86,pop soul
,73e5e69d-3554-40d8-8516-00cb38737a1c,pop soul
,7fa62c0b-2c74-491e-a2a1-17c3b043f326,pop soul
,8560d4e8-05e2-4c20-980b-ad2db445dd5d,pop soul
,875074d3-6458-47b4-b515-f7ecda93bd8d,pop soul
,8c9fefd7-f77a-405a-8ee2-f28c8d34218c,pop soul
,900ab237-327b-44e2-87e4-73250bbe025a,pop soul
,a47c3aa2-7d87-475c-a2c7-1e2047dafb09,pop soul
,afdb7919-059d-43c1-b668-ba1d265e7e42,pop soul
,b4691384-50c3-4afd-9988-51d3ec5db65d,pop soul
,b60527cc-54f3-4bbe-a01b-dcf34c95ae14,pop soul
,b7d92248-97e3-4450-8057-6fe06738f735,pop soul
,b7ec4c54-1f93-4bf2-957f-7b9921ab84ea,pop soul
,ba550d0e-adac-4864-b88b-407cab5e76af,pop soul
,c19ff12b-058f-44a8-b245-b0efb4752925,pop soul
,c3c82bdc-d9e7-4836-9746-c24ead47ca19,pop soul
,cc2c9c3c-b7bc-4b8b-84d8-4fbd8779e493,pop soul
,ccb8f30e-4d71-40c4-8b1d-846dafe73e2c,pop soul
,d5c51c36-ac67-4727-91ed-ee9f0df81a2d,pop soul
,d71c2b20-616a-4bb8-a848-e6edac412c3b,pop soul
,d8df96ae-8fcf-4997-b3e6-e5d1aaf0f69e,pop soul
,e5257dc5-1edd-4fca-b7e6-1158e00522c8,pop soul
