artist_mbid,artist_mb_name,artist_sort_name,artist_disambiguation,artist_type,artist_area,artist_birthplace,artist_start_date,artist_end_date,artist_gender
8e27a96f-07a6-4484-a475-f0d487fc3c86,Ronald White,"White, Ronald","soul singer, founding member of The Miracles",Person,United States,Detroit,1939-04-05,1995-08-26,Male
8e414934-cfbd-41e0-89c8-aabceb85eb4b,Sam Luke,"Luke, Sam",From Steam Powered Giraffe,Person,San Diego,,,,Male
8e494408-8620-4c6a-82c2-c2ca4a1e4f12,Lorde,Lorde,New Zealand singer‐songwriter,Person,New Zealand,Takapuna,1996-11-07,,Female
8e4dde79-0025-4d06-bb41-39e660a1bca7,Taku Hirano,"Hirano, Taku",,Person,United States,Osaka,1973-10-22,,Male
8e58b11e-4b9e-4586-8100-29358bfc3685,Richard Fortus,"Fortus, Richard",,Person,United States,St. Louis,1966-11-17,,Male
8e615f86-e3c4-46b3-8c7b-4c86802abe1f,"Bobby Ray Simmons, Jr.","Simmons, Jr., Bobby Ray",,Person,,Winston-Salem,1988-11-15,,Male
8e625775-bb61-4a02-a0b0-31b08192b7aa,Peter Cohen,"Cohen, Peter",drummer for South African bands Freshlyground and Bright Blue,Person,South Africa,,,,Male
8e723b93-87b1-441e-a2ed-0a0794a76ea8,The Maniac,"Maniac, The",,Person,,,,,Male
8e733b6f-ea9c-42f3-b1db-78c46944f3bc,엠마,EMMA,,Person,South Korea,Seoul,2000-04-26,,Female
8e745496-cb3f-44d3-9816-416a75d15972,吴宣仪,"Wu, Xuan Yi",,Person,Haikou,,1995-01-26,,Female
8e7a70e1-ce5c-4e20-9fd7-79e5851f9306,Aubrey Haynie,"Haynie, Aubrey",,Person,United States,,1974-03-27,,Male
8e7ad5a4-0e96-4286-8d91-3e0a10d39388,Livingston Matthews,"Matthews, Livingston",,Person,United States,Birmingham,1992-01-28,,Male
8e802f24-c726-455d-a390-71fb18762e9c,Mark Batson,"Batson, Mark","American producer, songwriter, composer, arranger, and musician",Person,United States,Bushwick,,,Male
8eb58532-51a9-4f58-b4ca-4ac70a4a8fad,Starsmith,Starsmith,,Person,United Kingdom,Bromley,1988-07-08,,Male
8eb88f27-58f4-4495-83d8-74ce58e78a7f,Vince Watson,"Watson, Vince",,Person,United Kingdom,Glasgow,,,Male
8eb8b934-3ac9-4230-887f-69e30daa6288,Matthew Lehmann,"Lehmann, Matthew",,Person,United States,,,,Male
8ec3d18b-7fe8-48b9-a90c-bc1c0aec685f,Jeff Glixman,"Glixman, Jeff",,Person,United States,,,,Male
8ec8b980-db14-475f-99c0-9621d70904ee,Cynthia Robinson,"Robinson, Cynthia",,Person,United States,Sacramento,1946-01-12,2015-11-23,Female
8ed180f7-4f02-4c84-9f0d-24f565a50a46,Jenson Vaughan,"Vaughan, Jenson",,Person,Canada,,,,Male
8ed2e0b3-aa4c-4e13-bec3-dc7393ed4d6b,Thom Yorke,"Yorke, Thom",,Person,Oxford,Wellingborough,1968-10-07,,Male
8ef1df30-ae4f-4dbd-9351-1a32b208a01e,Alicia Keys,"Keys, Alicia",,Person,United States,Manhattan,1981-01-25,,Female
8f07a94b-c92f-4dec-be2e-571e598e6789,A. Wright,"Wright, A.",Production music composer,Person,,,,,
8f08eb4f-873e-4d63-8271-fa7a5563c2d1,Bosco Mann,"Mann, Bosco",,Person,United States,Riverside,1974,,Male
8f105632-a4d4-4cfa-b776-5cac1bcba4db,Ryland Holland,"Holland, Ryland",,Unknown,,,,,
8f16531b-e457-4e2d-9470-9bd9a8271337,Evan LaRay,"Brunson, Evan LaRay",,Person,,The Bronx,1991-07-06,,Male
8f1af5b5-ca03-4e9d-b79d-614aeb8ec6aa,Sebastien Najand,"Najand, Sebastien",,Person,,,,,
8f21e4d2-7eaf-479f-9e6a-9d5a0bc8fff7,The White Chocolate Farm,"White Chocolate Farm, The",,Person,United Kingdom,Wellingborough,1968-10-07,,Male
8f23e54a-9c5f-44fd-8ffb-8aa440136a0a,Tyler Page,"Page, Tyler",,Unknown,,,,,
8f40df9f-2186-4493-919c-b9a6bf6d2e7c,Josefin Glenmark,"Glenmark, Josefin",,Person,Sweden,Danderyd municipality,1974,,Female
8f4ad807-3363-46d1-8b2a-93a02fe6eb22,Gabe Saporta,"Saporta, Gabe",,Person,United States,Montevideo,1979-10-11,,Male
8f50dd9b-ff69-4699-973f-90005979cc0e,Wayne Sermon,"Sermon, Wayne",,Person,United States,American Fork,1984-06-15,,Male
8f6cd662-688d-4c50-abf0-695f9b1b8f93,Ghazi Hourani,"Hourani, Ghazi",,Person,,,,,
8f773ea7-2a25-4207-b255-86290896d3e1,위프리키,Wipeuriki,,Person,South Korea,,,,
8f87e253-9d6f-47d6-bd47-11be96865564,Jess Morgan,"Morgan, Jess","folk/alt. country singer‐songwriter, trance/house vocalist",Person,United Kingdom,,,,Female
8fa2813e-0d37-46f2-9431-89e06c89be6b,Mike Porcaro,"Porcaro, Mike",,Person,United States,South Windsor,1955-05-29,2015-03-15,Male
8fb5370b-9568-4b61-9da5-2aa12c9928db,Lizzo,Lizzo,"American rapper, singer and actress",Person,United States,Detroit,1988-04-27,,Female
8fbcd70f-bf1e-4624-b94a-fcff6b0c637e,Cashmere Cat,Cashmere Cat,,Person,Norway,Halden,1987-11-29,,Male
8fbfed56-bd2e-40c6-b686-c8e66445c6bb,재민,Jaemin,NCT,Person,South Korea,Seoul,2000-08-13,,Male
8fc180c4-cade-4166-97aa-3b5db2bf97ea,Bill Zimmerman,"Zimmerman, Bill",,Person,,,,,Male
8fc37daf-45e0-4862-8f49-6ac0aa1f95e7,Sophia Pae,"Pae, Sophia",,Person,,,,,Female
8fc9137a-742f-42bd-988f-1794673c28ea,Tank and the Bangas,Tank and the Bangas,,Group,United States,New Orleans,2011,,
8fd42e9c-0c0e-4b82-bf58-73a99b0d456c,Lexxi Saal,Lexxi Saal,,Person,United States,,,,Female
8fe9107a-8526-4a9a-9b5a-e552f1bfa2e7,Gregg Rominiecki,"Rominiecki, Gregg",,Person,United States,,,,Male
8ff105c9-bd33-4654-84d7-a510cfa6a570,片野友里恵,"Katano, Yurie",,Person,Japan,,1990-04-29,,Female
90023d8a-3907-45ec-a2aa-b8da61a6d0bd,Jeff Ward,"Ward, Jeff",drummer,Person,United States,,1962-11-18,1993-03-19,Male
900ab237-327b-44e2-87e4-73250bbe025a,Commodores,Commodores,US funk/soul band with Lionel Richie,Group,United States,Tuskegee,1968,,
900be07e-882b-40da-8c07-160856d54c4a,ルカ,Ruka,BABYMONSTER,Person,Japan,Okayama,2002-03-20,,Female
900efa6c-9d25-4b62-ba5d-21e07774af8f,Nate Mercereau,"Mercereau, Nate",US guitarist and songwriter,Person,,,,,Male
90117566-a386-4772-9e7c-7ed2e158b793,Pillow Person,Pillow Person,,Person,London,,,,Female
901434fc-5ec8-41a1-af59-6ded7de8a9d2,Tom Scott,"Scott, Tom","saxophonist, Blues Brothers, LA Express, Starsky & Hutch",Person,United States,Los Angeles,1948-05-19,,Male
901b1b4d-3894-4589-b97e-112092f87d87,Ian McDonald,"McDonald, Ian","UK multi‐instrumentalist, formerly of King Crimson and Foreigner",Person,United Kingdom,Osterley,1946-06-25,2022-02-09,Male
9021b30d-f0bd-4bdf-9a33-467d4d4ad150,E:U,E:U,EVERGLOW,Person,South Korea,Hanam,1998-05-19,,Female
9032140b-c6ba-448d-8f05-5ac16e3aa165,Sounwave,Sounwave,,Person,Los Angeles,Compton,,,Male
90442a29-cb74-404d-8e2e-96eabc819f4a,Skyler Skjelset,"Skjelset, Skyler",,Person,,,,,Male
905e8b8b-54ea-4dc8-8964-c1412c6d6714,Jason Bovino,"Bovino, Jason",,Person,,,,,Male
906ef79d-319b-48e9-9a48-77a5f7dac4d5,Jamie McCrary,"McCrary, Jamie",,Person,,,,,
907115f3-7e84-4678-811b-b205e8079946,Chris Nicolaides,"Nicolaides, Chris",,Person,,,,,
907fb9d6-7fa9-4370-89a2-01ed848c2fc1,Rebecca King,"King, Rebecca",,Person,,,,,
9082aea0-ee30-4175-8795-6540a8fd3605,Bill Ward,"Ward, Bill",,Person,United Kingdom,Birmingham,1948-05-05,,Male
908dff3d-17ff-4de9-8122-b824d8eed8cc,예담,Yedam,,Person,South Korea,Seoul,2002-05-07,,Male
908fa819-3af6-4373-a051-75e4827605cf,Tiffany Young,"Young, Tiffany",American/South Korean singer,Person,South Korea,San Francisco,1989-08-01,,Female
90931f81-0866-49dd-89cf-76f3ae13cc1a,Clip Payne,"Payne, Clip",,Person,,,,,
909bb984-70b6-499d-acd7-9a789ca8b4e4,増田有華,"Masuda, Yuka",,Person,Japan,Osaka,1991-08-03,,Female
909c065e-8b75-45c8-b22c-4ca4ca1a4a38,Theo Katzman,"Katzman, Theo",,Person,,,1986,,Male
90a60df3-ab54-4426-b5e8-17b1700e63f3,Tim Dewit,"Dewit, Tim",,Person,,,,,Male
90a68e6f-2763-4c1c-a449-0c5e1e010612,Greg Rzab,"Rzab, Greg",,Person,,,,,
90a8ad2d-67e3-4fc7-b9a1-3ae69d50cdf0,Dave Palmer,"Palmer, Dave",American keyboardist from Texas,Person,Studio City,Denton,1968-11-08,,Male
90ab90b6-43c5-4717-8a5c-2e9e5fd24656,Gabi,Gabi,BLACKSWAN,Person,South Korea,Santa Catarina,2002-11-07,,Female
90b8de7b-70eb-4b0c-bf4f-a9addd0fd197,Andrew Dawson,"Dawson, Andrew",US mix engineer,Person,United States,Minneapolis,1980-03-12,,Male
90bd49b5-304d-44b1-9c86-4fb89173cdb0,Ron Perry,"Perry, Ron",,Person,,,,,Male
90bfed7d-7a1c-49e5-a7a3-ded969bf9d15,John Kilgore,"Kilgore, John","New York recording engineer, sound designer and recording studio owner",Person,New York,,,,Male
90c5ba61-7e28-4d2c-8ca2-f48531b3d780,Therese Ancker,"Ancker, Therese",,Person,Sweden,,,,Female
90c60050-39f4-4abd-b782-9f4cf370ca3a,황선정,Hwang Sun-jung,1월8일,Person,South Korea,,,,
90e2c345-3fcc-4623-8cf8-80d206c01634,Chris Shiflett,"Shiflett, Chris",,Person,United States,Santa Barbara,1971-05-06,,Male
90e52933-73e3-499a-b48a-682ae21b202a,Darrell Thorp,"Thorp, Darrell","record producer, mixer and engineer",Person,United States,,,,Male
90efbd7c-00b9-4d84-8f29-268b8cb22934,Chris McHugh,"McHugh, Chris",,Person,United States,,1964,,Male
90f9e6b5-9161-441e-82c5-5edffbafe6be,Eric Gorfain,"Gorfain, Eric",,Person,United States,,,,Male
9102bdf6-b03e-4470-9f78-12127c4995cc,Apink,Apink,,Group,South Korea,Seoul,2011-04-21,,
9117dd2a-0f1a-4fbc-8007-0e4695ef68cf,Newtronic,Newtronic,Wolfgang Von Webenau,Person,,,,,
911eced6-eeb5-43c4-81d5-94e152072108,Lauren Jauregui,"Jauregui, Lauren",,Person,United States,Miami,1996-06-27,,Female
91386d70-9572-43c8-a3dc-e52d3afd0e28,Mike Anderson,"Anderson, Mike",engineer,Person,,,,,Male
913ab7e4-b806-430d-8d50-b6e141d035e7,Ray McCullough,"McCullough, Ray",,Person,,,,,
91472f5b-e0d8-4e6b-901f-ff81ca286101,Ticklah,Ticklah,,Person,United States,Brooklyn,,,Male
91478ecd-1f02-477c-a924-e8226057c32a,Tom A.D. Fuller,"Fuller, Tom A.D.",,Person,,,,,
916e2602-8d14-4169-8a2e-07488be1d309,佐藤美波,"Satō, Minami",,Person,Japan,Kanagawa,2003-08-03,,Female
9176a2e5-ffb2-4d56-aecc-fdf1ad5d6994,ILYA,ILYA,Salmanzadeh,Person,Sweden,Stockholm,1986-09-19,,Male
9184a3e2-c916-4327-815c-d31514bf3f99,LIA,LIA,ITZY,Person,South Korea,Incheon,2000-07-21,,Female
9184f1f7-7cd3-4c4d-b591-11601da838a1,Sam Hollander,"Hollander, Sam","writer, producer, songwriter, programming, composer",Person,United States,New York,,,Male
9186cee3-ff1d-44e6-a110-879d4b7db24e,Jon Coles,"Coles, Jon",,Person,United Kingdom,,,,Male
918feca7-dae2-4785-969e-c4a281551ae7,Lapillus,Lapillus,South Korean girl group,Group,South Korea,Seoul,2022-06-20,,
919553a3-2c2f-4b2e-b0ea-efe8e2573e9c,Dennis Chambers,"Chambers, Dennis",,Person,United States,Baltimore,1959-05-09,,Male
9199db81-3efe-4f63-87b7-df995817ff71,Fuxxy,Fuxxy,,Person,South Korea,,,,Male
919eaad0-87cd-49fe-ac31-89cfc1054f13,Jim Ed Norman,"Norman, Jim Ed",,Person,United States,Fort Myers,1948-10-16,,Male
91a4cc76-6cc7-462b-a30f-954ae5e4d97e,Brandon Fraley,"Fraley, Brandon",,Person,United States,,,,Male
91a81925-92f9-4fc9-b897-93cf01226282,The Chainsmokers,"Chainsmokers, The",,Group,United States,New York,2012,,
91ba6765-0573-4828-b290-a26108915d9b,Shawn Pelton,"Pelton, Shawn",,Person,United States,Kansas City,1963-06-01,,Male
91dad7e7-0bf6-47e8-bd42-ef1fac32c729,The Civil Wars,"Civil Wars, The",,Group,United States,,2009,2014-08-05,
91dfde5c-1d9a-4ab0-a345-02af722ba0f8,영재,YOUNGJAE,,Person,South Korea,Mokpo,1996-09-17,,Male
91e4a2f7-b787-4076-889a-301bbda35a26,Julian Bunetta,"Bunetta, Julian",,Person,United States,,1982-11-22,,Male
91e536fb-f7cf-4170-9ad0-85249b9c6ace,Kayla Collins,"Collins, Kayla",,Person,,,,,
91e7ebdb-07b3-4819-b269-08dab097e0ba,Phil McDonald,"McDonald, Phil",engineer and producer,Person,United Kingdom,,,,Male
91ed3628-b4a9-45ce-a1d8-62a0ca726b88,Johnathan Turner,"Turner, Johnathan",engineer,Person,,,,,Male
9207fb30-66b0-4d8e-b6b4-d30c823c07e2,WATAMETAL,WATAMETAL,,Person,,,,,
920e9d3e-c490-45d1-9488-54c04b3adf06,소은,Soeun,,Person,South Korea,Incheon,2005-12-10,,Female
920f157e-d16b-477d-920b-00648d6e3388,Daniel Foose,"Foose, Daniel",,Person,United States,New Orleans,1982,,Male
9213ad42-2d24-4f3a-b770-b877b0bb0134,宮里莉羅,"Miyazato, Rira",,Person,Japan,Okinawa,2002-03-30,,Female
9217a094-b585-42e0-8436-8f4a6006ca95,市川美織,"Ichikawa, Miori",,Person,Japan,Saitama,1994-02-12,,Female
921ee34c-f18e-44f6-a740-ca8a3fce9e05,向井地美音,"Mukaichi, Mion",,Person,Japan,Saitama,1998-01-29,,Female
9223ecfd-3b47-4e88-ba97-d88348c50231,Taz Mattar,"Mattar, Taz",,Person,United Kingdom,,,,Male
92465dcb-b0c4-4401-bbd8-634693165b81,戸高一生,"Totaka, Kazumi",,Person,Japan,Tokyo,1967-08-23,,Male
9252ca18-015c-484c-ae59-5670784887d3,SB19,SB19,,Group,Philippines,Manila,2018-10-26,,
925c7673-0e85-410f-b7e4-d9705a7aa619,Lin-Manuel Miranda,"Miranda, Lin-Manuel",,Person,United States,Manhattan,1980-01-16,,Male
92631c53-91ed-48f5-a09d-a104ba69cdc7,Offset,Offset,"Atlanta rapper, member of Migos",Person,United States,Lawrenceville,1991-12-14,,Male
92786cd6-77c4-40ed-9ade-d5506fca1ef2,John Bellamy,"Bellamy, John",,Person,United Kingdom,,,,Male
928053e8-3dac-4557-ae8c-8cee9862d72f,소울,Soul,P1Harmony,Person,South Korea,Saitama,2005-02-01,,Male
9297e1fd-6dff-4347-9867-fbc37386f82b,John Duff Lowe,"Lowe, John Duff",member of The Quarrymen,Person,United Kingdom,West Derby,1942-04-13,,Male
92a5388e-60b0-4600-b988-4993b6f00b3f,David Biral,"Biral, David",,Person,New York,,,,Male
92ce49a3-09ee-4ddd-82b5-a377ba6775e5,Stephen Lipson,"Lipson, Stephen",,Person,United Kingdom,,1954-03-16,,Male
92d4d71b-70ef-4d22-86ba-7a05b628938f,OKLAMA,OKLAMA,,Person,,,,,Male
92d9f20f-3284-4c69-88f5-fb566fdc19e3,Frankie Lou,"Lou, Frankie",,Character,,,,,
92eaad18-090a-4179-89b8-54e5f35740f8,Rory Dodd,"Dodd, Rory",,Person,Canada,Port Dover,,,Male
92ed8183-8f22-42b2-af4e-d44137610fa0,Ronnie Wood,"Wood, Ron","UK guitarist, member of The Rolling Stones, also goes by Ron Wood",Person,United Kingdom,Hillingdon,1947-06-01,,Male
93135a15-c857-49f1-bc34-3601aa52a24d,鈴木優香,"Suzuki, Yuka",,Person,Japan,Shizuoka,2000-08-15,,Female
931720e3-d8af-4e76-a7ee-1c6672efd358,Liberty DeVitto,"DeVitto, Liberty",US drummer,Person,United States,New York,1950-08-08,,Male
931a672f-622e-48b1-a36a-3d60a33fe250,Gusten Dahlqvist,"Dahlqvist, Gusten",,Person,,,,,
932138b8-27e9-4919-8c0c-6abad8f0d049,"Guy ""Wu Twang"" Clangley","Clangley, Guy ""Wu Twang""",,Person,,,,,Male
932517bc-dbd3-4f19-b0a5-56d341dddbae,Dana Nielsen,"Nielsen, Dana",,Person,United States,Chicago,,,Male
9336655a-dc5e-4721-b8a0-58940d956953,Peter Bahng,"Bahng, Peter",,Person,,,,,Male
935223c5-0ba1-49f5-8ee9-c2b2cc898f18,Richard Griffith,"Griffith, Richard",,Person,United States,Louisville,1948-08-08,2007-06-18,Male
936158d3-1eb4-4f11-aa67-8d2b07688d62,Lauren Marquez,"Marquez, Lauren",,Person,,,,,Female
93647349-bcda-474a-9a89-327047362acd,Nmore,Nmore,,Person,South Korea,,,,Male
9364882d-eca7-4aa1-af9d-e4165f70db10,Rob Grimaldi,"Grimaldi, Rob",,Person,New York,Bergen County,,,Male
93799ec2-00ba-490e-8e89-e24418839437,Pontus Winnberg,"Winnberg, Pontus","Swedish composer, lyricist, producer, engineer, multi-instrumentalist",Person,Sweden,,1975-02-25,,Male
938c283b-20b2-4c30-99fd-597314102518,Carl Bagge,"Bagge, Carl",,Person,Sweden,,,,Male
93998e01-ff53-4af7-ba2a-5674adcdf21e,H.E.R.,H.E.R.,US R&B artist,Person,United States,Vallejo,1997-06-27,,Female
939f56a4-3998-4e50-abc3-afeb4c76b68e,Prairie Prince,"Prince, Prairie",,Person,United States,Charlotte,1950-05-07,,Male
93a804a0-2753-4591-8c7d-c5da8a24949e,Tim Lauer,"Lauer, Tim",,Person,United States,,,,Male
93c356b6-139a-4b4e-90a9-e39d58915dc9,Glenn Fischbach,"Fischbach, Glenn",,Person,,,,,Male
93c4a677-a00b-4067-b594-4dcdbc5c9d44,Timothy Thomas,"Thomas, Timothy",US-based caribbean R&B/hip hop musician,Person,U.S. Virgin Islands,Charlotte Amalie,1984,,Male
93e2cb19-112c-4bb3-a07b-f2b10fca8b9c,Andrew Woolfolk,"Woolfolk, Andrew",,Person,United States,San Antonio,1950-10-11,2022-04-24,Male
93ec5ae7-cb42-40ab-a88c-c92f2d8a4c85,Jo Yuri,"Jo, Yuri",IZ*ONE,Person,South Korea,Nam District,2001-10-22,,Female
93ed67ff-2ab4-4fb3-9e3c-b971b8481e1a,창모,CHANGMO,Korean rapper and producer,Person,South Korea,Jeongseon,1994-05-31,,Male
93ed767a-bd1e-45d9-94ce-0d4e022acc0b,Thom Beemer,"Beemer, Thom",,Person,,,,,Male
93f1b0a5-c9e1-4418-9bc4-ce12f341f01a,Milan Williams,"Williams, Milan",,Person,United States,Okolona,1948-03-28,2006-07-09,Male
9413f529-958f-4650-8819-5529b337ba8c,はまだ あさひ,Hamada Asahi,,Person,South Korea,Osaka,2001-08-20,,Male
9414253d-1869-43d1-addc-730b2c22ad9d,Mark Dover,"Dover, Mark",clarinetist,Person,United States,,,,Male
942a9807-9c1a-4a0e-a285-1fde2c5be9d1,Big Sean,Big Sean,,Person,United States,Santa Monica,1988-03-25,,Male
94336736-82f2-4f4e-aa16-913575626e51,Chad Wilson,"Wilson, Chad",,Person,,,,,
9436fbf8-5498-43e9-9a8d-eccbe53df6ad,?uestlove,Questlove,"American percussionist, multi-instrumentalist, DJ, music journalist, record producer and occasional actor",Person,United States,Philadelphia,1971-01-20,,Male
943e3724-27e7-4e23-9b1c-cc5d46b5bcc7,Nick Jonas,"Jonas, Nick",,Person,United States,Dallas,1992-09-16,,Male
94490811-61a7-4f04-9d91-8df978231edc,Brian Newman,"Newman, Brian",,Person,,Ohio,1981-06-10,,Male
94622cb6-58f9-457e-9565-899ded1f6ccb,주연,Juyeon,THE BOYZ,Person,South Korea,,1998-01-15,,Male
9465472a-8422-4aac-8699-ddca746c488e,湯本亜美,"Yumoto, Ami",,Person,Japan,Saitama,1997-10-03,,Female
9472d50c-b4eb-4747-bc85-8c1a0b5907b2,Jonathan Rees,"Rees, Jonathan",,Person,United Kingdom,,1963,,Male
94806381-2c75-482c-b68a-39d41f862527,Null + Void,Null + Void,,Person,New York,,,,
948a3efe-8928-485d-ad08-45e3df65247f,Jessica,Jessica,American/South Korean singer,Person,South Korea,San Francisco,1989-04-18,,Female
94906f71-9e1c-42d0-bada-50cf42671d0b,Andrea Roberts,"Roberts, Andrea",recording engineer,Person,,,,,
94910345-979a-42d3-9f73-afcce8a011d0,Cook,Cook,,Person,United States,,1983-09-30,,Male
9491fb41-c4be-4d99-9d27-97008d81fa42,Tom Linton,"Linton, Tom",,Person,United States,,1975-08-08,,Male
94af87cd-570c-44c8-b98f-dfdde3673b12,Emma Kummrow,"Kummrow, Emma",,Person,United States,,,,Female
94bc5184-c6ff-48ed-b2d9-8cad7095e070,박근태,"Park, Keun-Tae",,Person,South Korea,South Korea,1972,,Male
94c338ff-1985-4429-9dc8-997b61bb5932,B.o.B,B.o.B,"US rapper Bobby Ray Simmons, Jr.",Person,United States,Winston-Salem,1988-11-15,,Male
94c80a22-0682-4ea8-a04c-9294a36ab474,정석원,"Jung, Seok-won",,Person,South Korea,Daegu,1968-12-23,,Male
94c92247-6635-460c-bf84-3e429312d3a5,MUKTI-METAL,MUKTI-METAL,,Unknown,,,,,
94e5b015-92f2-4c75-a818-b06b7d8422f2,Julius Meléndez,"Meléndez, Julius",,Person,,,,,Male
94f73add-2393-4ca5-a416-388445acecf4,Ian Hendrickson-Smith,"Hendrickson-Smith, Ian",,Person,United States,,,,Male
9500ffee-cb2f-4f4a-9021-abee01d27938,Chris Kasych,"Kasych, Chris",,Person,United States,,,,Male
950682b7-c076-4cf2-8119-dd640b168609,Call Me Loop,Call Me Loop,,Person,United Kingdom,Surrey,1990-12-23,,Female
9507c214-40d4-451e-b712-d4baa7cc20af,Kameron Whalum,"Whalum, Kameron",,Unknown,,,,,
950dd951-5a42-43b0-9b41-38a188566476,Johanna Stenhammar,"Stenhammar, Johanna",,Person,Sweden,,,,Female
951d2103-9c7d-4849-ae60-88bf6aa4790b,KT Tunstall,"Tunstall, KT",Scottish singer‐songwriter,Person,United Kingdom,Edinburgh,1975-06-23,,Female
95203764-45d1-4bb8-bd54-d5b87a83d36f,Kuk Harrell,"Harrell, Kuk",,Person,United States,,,,Male
95234d79-ae32-46f6-861c-977a5e212945,Christopher Calles,"Calles, Christopher",,Person,,,,,
953992fb-edc2-43e0-98a9-e2d5183269a8,홍장미,"Hong, Jangmi",,Person,South Korea,,,,
953b5bfb-5405-48ee-8ebe-497f9ae45699,MEG,MEG,"aka MEGMETAL; producer, songwriter, engineer, and guitarist",Person,Japan,Saitama,1984-03-15,,Male
95527485-5816-4299-9884-f956db2a8ea9,Clarence Coffee Jr.,"Coffee, Clarence, Jr.",,Person,United States,,,,Male
9555911d-8c43-4ec8-8eb6-6d11a821d102,고명재,"Go, Myung-Jae",,Person,,,,,
95580754-42bd-4748-a11b-1006ed476743,Youjeen,Youjeen,,Person,South Korea,Incheon,1977-07-05,,Female
955fbeab-943c-48f3-9414-a39b58d9f4f1,"Nathaniel Irvin, III","Irvin, Nathaniel, III",,Person,,,,,Male
95607d83-b65d-4e57-9e6a-32365456b230,VERNON,VERNON,SEVENTEEN member,Person,South Korea,New York,1998-02-18,,Male
956293fd-7b1f-44e1-a98a-6bf0c61030a3,Jorge Santana,"Santana, Jorge","Mexican guitarist, brother of Carlos Santana",Person,United States,Autlán de Navarro,1951-06-13,2020-05-14,Male
95663592-1447-4579-90f7-c94733476667,ENHYPEN,ENHYPEN,,Group,South Korea,Seoul,2020-09-18,,
9567846e-9d53-4dbf-ab44-d0c0d1b71180,송하영,"Song, Ha-young",,Person,,,1997-09-29,,Female
9574ebf9-b0f2-417b-8aa1-8739ba6f2cd2,Joachim Vermeulen Windsant,"Windsant, Joachim Vermeulen",,Person,,,,,
95816fed-44c2-4a75-9830-7052b8e5b62c,Al Grey,"Grey, Al",trombone,Person,United States,Virginia,1925-06-06,2000-03-24,Male
958b3e1f-0ca5-43aa-a7f6-bc1143253fe9,LUCAS,LUCAS,NCT,Person,Hong Kong,Sha Tin,1999-01-25,,Male
95967aaf-3598-44d1-a044-21e67948dab3,Damon Harris,"Harris, Damon",,Person,United States,Baltimore,1950-07-17,2013-02-18,Male
9597bc5f-fa4d-49e0-9494-72bf37fa8476,최산,"Choi, San",Ateez,Person,South Korea,Namhae County,1999-07-10,,Male
95af280a-2503-4d4b-9bcb-7fc69a47548d,Brent Arrowood,"Arrowood, Brent",,Person,,,,,Male
95af44a5-ea04-45fd-a5c5-5d9932dac0e3,Lizzi Bougatsos,"Bougatsos, Lizzi",,Person,United States,Queens,1974,,Female
95bb3e0b-7bd4-47f0-a2a1-750146999715,Martin Terefe,"Terefe, Martin",,Person,Sweden,Stockholm,1969-04-18,,Male
95bcfc2e-1517-4af3-b7b9-c1679fdf53c3,George David Weiss,"Weiss, George David",,Person,United States,New York,1921-04-09,2010-08-23,Male
95c069a9-4fb2-45cd-8df2-6751c6c2d505,김유진,"Kim, Yoo Jin",,Person,,,1981-03-03,,
95d64b5b-1bc1-43ee-810c-46a9249d0c7e,Doc Ish,Doc Ish,,Person,United States,,,,Male
95dda068-7a18-49eb-aac4-1b36e988feac,外山和彦,"Toyama, Kazuhiko",,Person,Japan,Tokyo,1956-10-07,,Male
95f41d10-d39f-47ed-bfe1-64351c96caee,John Sinclair,"Sinclair, John",engineer,Person,,,,,Male
960130c1-6d3e-47a5-b9d7-811a5c43a262,Andy Gathercole,"Gathercole, Andy",,Person,United States,,,,Male
960db060-0ba8-4f6c-9770-49b81dc6e5ea,Snoop Lion,Snoop Lion,Snoop Dogg reggae side-project,Person,United States,Long Beach,1971-10-20,,Male
963db254-f82c-4aca-9209-a57e1cdcaabc,Zac Farro,"Farro, Zac",,Person,United States,New Jersey,1990-06-04,,Male
9643ef45-b844-48b2-9e56-7e8be098bea0,Luigi Creatore,"Creatore, Luigi",,Person,United States,New York,1921-12-21,2015-12-13,Male
964700ed-5402-49fb-bf3a-4b480953de3a,Gary Lunn,"Lunn, Gary",,Person,,,,,
965e7a45-7a1f-4ef0-b6ed-1b004ce0afdd,Liam Kevany,"Kevany, Liam",William Ambrose Kevany,Person,,,,,Male
965f5705-6eb1-49a1-b312-cd3d65bcc7c9,Calvin Broadus,"Broadus, Calvin",aka Snoop Dogg,Person,United States,Long Beach,1972-10-20,,Male
9663a5df-efe1-4159-a89d-f920a4c670c9,Jesse Shatkin,"Shatkin, Jesse","American singer-songwriter, and record producer",Person,United States,,1979,,Male
966ab314-d25e-4d3d-a76e-4276485093f2,NEW,NEW,THE BOYZ,Person,South Korea,Jeonju,1998-02-26,,Male
96717bbb-96a8-4c09-853d-fc22387e0cc4,Benny Faccone,"Faccone, Benny",,Person,United States,,,,Male
967eccc1-dd4a-415a-aadf-b9bafd8d359b,Josh Hawks,Josh Hawks,,Person,South Africa,,,,Male
96855c21-b832-4366-ba12-0d2330c36a86,Phoebe Bridgers,"Bridgers, Phoebe",,Person,United States,Pasadena,1994-08-17,,Female
968a2a59-a569-4ffe-8e63-d9acf79278bc,Dee Dee Warwick,"Warwick, Dee Dee",,Person,United States,Newark,1942-09-25,2008-10-18,Female
